serie,date,titres,poids_max,premier,hhi,n_eff,part_5
P6_cons,2019-04-30,23,0.09577337226166456,NEE,0.05273815884301163,18.961602413477326,0.3650680284297431
P6_cons,2019-05-31,23,0.09918607639633122,NEE,0.05361478346673201,18.651572110153168,0.36868286091434904
P6_cons,2019-06-28,23,0.09975727316815731,NEE,0.05378252029648606,18.593401619844432,0.3685662068302421
P6_cons,2019-07-31,23,0.10112264933713398,NEE,0.05409782570434064,18.485031273997453,0.3720491458497874
P6_cons,2019-08-30,23,0.1012469746802125,NEE,0.05470728224453587,18.27910214091981,0.3756583515219453
P6_cons,2019-09-30,23,0.10377161819023242,NEE,0.05462171261573403,18.30773793262472,0.3773599396756061
P6_cons,2019-10-31,23,0.1065689773255426,NEE,0.05484645303950975,18.232719612326246,0.38025255620034054
P6_cons,2019-11-29,23,0.10749051582015028,NEE,0.055173822331674484,18.124537284884006,0.38327519720485975
P6_cons,2019-12-31,23,0.10891381865638251,NEE,0.055311296303718095,18.079489486359748,0.3810556168327034
P6_cons,2020-01-31,23,0.11274235903628312,NEE,0.05618363083286336,17.79877849074632,0.38975635158514993
P6_cons,2020-02-28,23,0.11885142841392977,NEE,0.05715275655365671,17.496968830561485,0.3947300019681226
P6_cons,2020-03-31,23,0.127600932364741,NEE,0.059072923895820126,16.928229280872923,0.40265787655305085
P6_cons,2020-04-30,23,0.11718140635002912,NEE,0.05737573534715223,17.428970521240277,0.3938387324118243
P6_cons,2020-05-29,23,0.12470697179342759,NEE,0.058257727977401856,17.165104694572015,0.3987476348613746
P6_cons,2020-06-30,23,0.12397637512232972,NEE,0.058064504614196315,17.222225637580102,0.3961084052446897
P6_cons,2020-07-31,23,0.1340931843404781,NEE,0.06010903934589151,16.63643290396972,0.4027196328702819
P6_cons,2020-08-31,23,0.13730003399129737,NEE,0.06092313854001035,16.41412481307517,0.4085674904118132
P6_cons,2020-09-30,23,0.13708587184589632,NEE,0.06101324597781703,16.389883605989038,0.40881906878516583
P6_cons,2020-10-30,23,0.13843086419224,NEE,0.06125872963943375,16.324204009550265,0.4123713133490772
P6_cons,2020-11-30,23,0.13900932372288244,NEE,0.0608613722339992,16.430782995743343,0.4109032577373977
P6_cons,2020-12-31,23,0.14567453989342483,NEE,0.061730390398529185,16.199476360736355,0.41420295527543666
P6_cons,2021-01-29,23,0.15291956679878307,NEE,0.06297021718487396,15.8805232807774,0.417097380406554
P6_cons,2021-02-26,23,0.1485897348812591,NEE,0.061734796520496425,16.198320175364834,0.4147898804042495
P6_cons,2021-03-31,23,0.13796344574477865,NEE,0.06011975992291414,16.633466289323263,0.4109368362380317
P6_cons,2021-04-30,23,0.1356735542665042,NEE,0.05972261248169692,16.74407663104939,0.4095872025940623
P6_cons,2021-05-28,23,0.13168805168958067,NEE,0.058967941162920555,16.958367212399928,0.4060999994885654
P6_cons,2021-06-30,23,0.13445551012671114,NEE,0.058915307077916146,16.973517572903233,0.4014991680094636
P6_cons,2021-07-30,23,0.13738681244461956,NEE,0.05949434874370599,16.808319128054862,0.40396172401139063
P6_cons,2021-08-31,23,0.1437882897861735,NEE,0.060649659756792214,16.48813866409216,0.40663763197893504
P6_cons,2021-09-30,23,0.1443793293752642,NEE,0.06087108935368083,16.42816007759734,0.40985389726455257
P6_cons,2021-10-29,23,0.15164529414757455,NEE,0.06217361129396696,16.083994144587116,0.41163703018105413
P6_cons,2021-11-30,23,0.1580201402127758,NEE,0.06343485384124878,15.764204367879316,0.4136460539386026
P6_cons,2021-12-31,23,0.1543508437285125,NEE,0.06277638447766752,15.929557082978338,0.4124015442664598
P6_cons,2022-01-31,24,0.12461805006972405,NEE,0.05528960599668833,18.086582133717805,0.38135181888162584
P6_cons,2022-02-28,24,0.12765364326773962,NEE,0.05581066931499714,17.91772097116358,0.3844702172442899
P6_cons,2022-03-31,24,0.12578245062104432,NEE,0.05591331537041512,17.884827493687137,0.3889723737486832
P6_cons,2022-04-29,24,0.10893741840237604,NEE,0.053752951095865864,18.603629747072805,0.3812479306767089
P6_cons,2022-05-31,24,0.11096210569002732,NEE,0.05377800633850502,18.594962291936074,0.38057603710888016
P6_cons,2022-06-30,24,0.12099650530752391,NEE,0.055413265458588545,18.046220372039258,0.3898580858148055
P6_cons,2022-07-29,24,0.1247249798402725,NEE,0.05640004754062941,17.730481508541654,0.4006915976846379
P6_cons,2022-08-31,24,0.12392115144620708,NEE,0.05673481485446085,17.625861696477777,0.40942654814757673
P6_cons,2022-09-30,24,0.12815891683161149,NEE,0.058268111949368054,17.162045697807194,0.4229411071221574
P6_cons,2022-10-31,24,0.12343615441018506,NEE,0.058050024603183564,17.226521553363103,0.42194356306384634
P6_cons,2022-11-30,24,0.12720798798249378,NEE,0.05851972716282719,17.08825465329952,0.4252344132338056
P6_cons,2022-12-30,24,0.12915404232748434,NEE,0.05792378878723061,17.26406405619053,0.4191164431756855
P6_cons,2023-01-31,24,0.11616203954499589,NEE,0.05588518918924527,17.8938286602856,0.40894826463621464
P6_cons,2023-02-28,24,0.11775811330175345,NEE,0.055744803108233515,17.938891954796407,0.4049101064689853
P6_cons,2023-03-31,24,0.1219986155807824,NEE,0.056494195822309905,17.700933440052506,0.41074352421307886
P6_cons,2023-04-28,24,0.11959246047945771,NEE,0.056125487691216835,17.817217117143937,0.40972875489520966
P6_cons,2023-05-31,24,0.12097965333256297,NEE,0.05698234171850429,17.549296323061828,0.4165026059181213
P6_cons,2023-06-30,24,0.11907358888121303,NEE,0.05700871210412569,17.541178586415224,0.41662563645132916
P6_cons,2023-07-31,24,0.11460822812851515,NEE,0.056559204430855346,17.680588156478017,0.4141101396490109
P6_cons,2023-08-31,24,0.10958728689898885,NEE,0.05753989233538062,17.379246978276175,0.4210317630789288
P6_cons,2023-09-29,24,0.11329290180909478,CEG,0.05761487765571135,17.35662802194409,0.4244806483182682
P6_cons,2023-10-31,24,0.11519694085705377,CEG,0.057905085075016835,17.269640459114882,0.4245307895765299
P6_cons,2023-11-30,24,0.11782937139262535,CEG,0.057809095976170885,17.29831582926333,0.42314005192188847
P6_cons,2023-12-29,24,0.11192714443901186,CEG,0.05740973807940863,17.41864766247164,0.4237503008295306
P6_cons,2024-01-31,24,0.11598666021675898,CEG,0.0579517843090524,17.25572408033335,0.42686583336971184
P6_cons,2024-02-29,24,0.1507634341435104,CEG,0.06488000132414581,15.413069969032797,0.45885685528317505
P6_cons,2024-03-28,24,0.15137832851482638,CEG,0.06748642781552444,14.817794219802549,0.47292465174394227
P6_cons,2024-04-30,24,0.14913851121873736,CEG,0.06840762125349259,14.618254248227414,0.4779816511569228
P6_cons,2024-05-31,24,0.1564098828074058,CEG,0.07456599245933943,13.410939317213494,0.5027093173670846
P6_cons,2024-06-28,24,0.1536973456203771,CEG,0.07142727992200104,14.00025313986484,0.4889947043694975
P6_cons,2024-07-31,24,0.14079413121260206,CEG,0.06656596332222783,15.022692530704774,0.47042274986140764
P6_cons,2024-08-30,24,0.1390245285132837,CEG,0.06690093074924186,14.947475151701568,0.4725275484689359
P6_cons,2024-09-30,24,0.16345888365215538,CEG,0.07684484076335793,13.01323537229362,0.5072933132172117
P6_cons,2024-10-31,24,0.16429731574434775,CEG,0.07806252045800202,12.81024484135129,0.5077075207966172
P6_cons,2024-11-29,24,0.18027838328788723,VST,0.08192945332238694,12.205622757728733,0.5189039021485162
P6_cons,2024-12-31,24,0.17103549300658893,VST,0.0779199917481184,12.83367692379341,0.5067219686316347
P6_cons,2025-01-31,24,0.18598327281040647,VST,0.08859933765856401,11.286766091341542,0.53311399945448
P6_cons,2025-02-28,24,0.15448741529695512,VST,0.07447820335989956,13.426747086898963,0.4906486423406573
P6_cons,2025-03-31,24,0.14238114096252627,VST,0.06716189729977268,14.889394734287603,0.4608798622860528
P6_cons,2025-04-30,24,0.15268253056356643,VST,0.07106967465335284,14.07069899894108,0.47892242361444193
P6_cons,2025-05-30,24,0.17032871174872757,VST,0.08401315538633905,11.902897771205543,0.5338951867759366
P6_cons,2025-06-30,24,0.19740884666735495,VST,0.09247968152327589,10.813186026687532,0.5546838694666113
P6_cons,2025-07-31,24,0.200328866597928,VST,0.09400187756808187,10.638085385855609,0.5562577694941706
P6_cons,2025-08-29,24,0.19181801064133963,VST,0.08792604606553713,11.37319423251028,0.5365698205324699
P6_cons,2025-09-30,24,0.18899341710681966,VST,0.0881590738246106,11.343131870798292,0.5411587548772492
P6_cons,2025-10-31,24,0.18403700820916366,CEG,0.09075029811976726,11.019247547597638,0.5529126901588446
P6_cons,2025-11-28,24,0.17819787172978857,CEG,0.08672383876109493,11.530854887025695,0.5421033392973923
P6_cons,2025-12-31,24,0.18398240559438625,CEG,0.08660547622269552,11.546613951161943,0.5406830320810663
P6_cons,2026-01-30,24,0.15988725178589722,VST,0.07658467409706653,13.05744278199264,0.5116734667561885
P6_cons,2026-02-27,24,0.1588066891279735,VST,0.07854078898961322,12.732237769246842,0.5187087448060262
P6_cons,2026-03-31,24,0.14681918977694372,VST,0.07227319562713438,13.836388322430262,0.4904310621332404
P6_cons,2026-04-30,24,0.15168698053914453,CEG,0.07507415418130022,13.320163389187863,0.5031945445867748
P6_cons,2026-05-29,24,0.15867919908909073,VST,0.07568540676292404,13.212586716120674,0.4985076989798116
P6_cons,2026-06-30,24,0.1556305505930786,VST,0.07088509391460444,14.107338296041535,0.4810446700634743
P6_cons,2026-07-31,24,0.15065348900887493,VST,0.07193342293327742,13.901743573742628,0.4855490963662631
P6_cons,2026-08-31,24,0.15131861654235065,CEG,0.07338004386846333,13.627683322083318,0.48604589038785195
P6_cons,2026-09-04,24,0.15898629058611027,CEG,0.07684454229448112,13.013285916491414,0.4994769457868869
P6_reeq,2000-01-31,21,0.05397017119652787,DUK,0.04775386972827975,20.94071131177463,0.25697899476918834
P6_reeq,2000-02-29,21,0.05993497841900245,AES,0.04840182839184592,20.660376544132088,0.27239718150763687
P6_reeq,2000-03-31,21,0.05561725011537935,LNT,0.04825807787031241,20.72191939942937,0.26873598785425046
P6_reeq,2000-04-28,21,0.05401803405614324,AES,0.04819654965395458,20.748373217167607,0.26073542333244326
P6_reeq,2000-05-31,21,0.05473117829386651,CNP,0.048054803740090524,20.80957411476708,0.2601020174736316
P6_reeq,2000-06-30,21,0.0598770574108896,CNP,0.04823397913284145,20.73227251780109,0.27464687873851024
P6_reeq,2000-07-31,21,0.06308830047330949,CNP,0.0485104646547084,20.614108875639072,0.2851420845509274
P6_reeq,2000-08-31,21,0.06528444277357486,AES,0.04885930726982888,20.46692955504734,0.29257932012507165
P6_reeq,2000-09-29,21,0.06938041659025884,CNP,0.04962011954193957,20.15311549491103,0.3104194678850972
P6_reeq,2000-10-31,21,0.06420157433237637,CNP,0.0492611753168854,20.299962263734844,0.29967757901506
P6_reeq,2000-11-30,21,0.06203719181613394,PPL,0.048791350499483147,20.495435968934558,0.28829620574141246
P6_reeq,2000-12-29,21,0.06335550233028019,PPL,0.04880568963416594,20.489414400159603,0.2878172897901384
P6_reeq,2001-01-31,21,0.05745731624500969,AES,0.047804483912120235,20.918539813928675,0.257506436712198
P6_reeq,2001-02-28,21,0.051575120592981256,LNT,0.047705823304459875,20.961801531397384,0.25247749180956885
P6_reeq,2001-03-30,21,0.05235174151936159,SO,0.04778791156280069,20.92579414536343,0.25437110980806704
P6_reeq,2001-04-30,21,0.057612078934643034,PPL,0.048077713287385325,20.799658128964733,0.27120756256329454
P6_reeq,2001-05-31,21,0.06230815396285781,PPL,0.04828294804055058,20.711245700244877,0.2739361344963204
