serie,titre,poids,contribution,part_du_risque,rang
P6_reeq,EVRG,0.04638592004471034,0.006078579806691743,0.04125802435481713,11
P6_reeq,SRE,0.038945672622946896,0.005968019621712766,0.04050760321211632,12
P6_reeq,LNT,0.04308178446975843,0.005933286915565765,0.04027185688950588,13
P6_reeq,NI,0.04081396916137173,0.005920101894798817,0.0401823642900466,14
P6_reeq,CNP,0.042582259397882134,0.0059075727814159274,0.04009732362569167,15
P6_reeq,PEG,0.03783119806007011,0.005777831347385333,0.03921671081557929,16
P6_reeq,PNW,0.04599754438262005,0.005764606064076128,0.03912694493634056,17
P6_reeq,CMS,0.040416145483817355,0.005674498966452457,0.03851534799321798,18
P6_reeq,SO,0.0420167397482475,0.005497049563789138,0.03731091998377221,19
P6_reeq,PPL,0.041573253418458946,0.005409647833043084,0.03671768556875243,20
P6_reeq,WEC,0.041366305232955314,0.0053546460175570776,0.036344363787177286,21
P6_reeq,DUK,0.04255736097424995,0.005184255189611603,0.03518784546336212,22
P6_reeq,FE,0.0429602552699825,0.00510109723090898,0.03462341541645007,23
P6_reeq,AES,0.041489097782360436,0.00397923629019761,0.027008846308772472,24
P7_cons,VRT,0.14900260863222506,0.08432143941616327,0.2545041112435962,1
P7_cons,FIX,0.13392548010652192,0.06722155699471404,0.20289220319062815,2
P7_cons,GEV,0.11977797764503276,0.04851714217552317,0.14643739759373478,3
P7_cons,EME,0.08896497319951097,0.03163310790780586,0.09547697560302419,4
P7_cons,HWM,0.07832257030086272,0.014633282166895498,0.0441670647257549,5
P7_cons,CMI,0.04007417596597446,0.011264648218681585,0.03399964828894714,6
P7_cons,GNRC,0.02690987262860932,0.0096665989225695,0.029176318437766968,7
P7_cons,CAT,0.029101431143724075,0.009418829554954645,0.028428485820880697,8
P7_cons,ETN,0.023314154542383732,0.007575392574418932,0.02286451189428181,9
P7_cons,AME,0.04850203459396929,0.007459578167464622,0.02251495378764611,10
P7_cons,LII,0.030337147462473422,0.006228255597091061,0.018798500906897095,11
P7_cons,PWR,0.01630830483117508,0.005774848966791086,0.017430001361877123,12
P7_cons,CARR,0.026031247315084927,0.005200059354515239,0.015695136297461786,13
P7_cons,TT,0.019480529123162824,0.003974983027068574,0.011997536208075539,14
P7_cons,HUBB,0.015894990533589115,0.0035975791686704713,0.010858432864648727,15
P7_cons,JCI,0.015849088942065933,0.003263605059144551,0.009850411838065386,16
P7_cons,PH,0.021012192287319438,0.0030318092844505047,0.009150791693568411,17
P7_cons,NDSN,0.017358164073847375,0.0018353850791012081,0.005539671186600631,18
P7_cons,FAST,0.028426165120778325,0.0018131395259282125,0.005472528301248864,19
P7_cons,IEX,0.011466337086283813,0.0010337071250005373,0.0031199978908804694,20
P7_cons,EMR,0.004956194342726559,0.0009493464524873784,0.0028653753639106792,21
P7_cons,XYL,0.009411322292223039,0.0008177596941410868,0.0024682121843417905,22
P7_cons,DOV,0.004953760150950821,0.000689114937516099,0.0020799287338019827,23
P7_cons,GD,0.01162466967072382,0.0004533318672475022,0.0013682738906151746,24
P7_cons,ITW,0.0068973058114071995,0.0004034331389816668,0.001217666505620181,25
P7_cons,EXPD,0.010859641255235402,0.00031814449272692493,0.0009602431117060616,26
P7_cons,MMM,0.004038978782451421,0.0002599923111502307,0.0007847246505468722,27
P7_cons,LDOS,0.007198682159687278,-3.946099310388541e-05,-0.00011910357612762632,28
P7_reeq,VRT,0.048903057574662165,0.024327483746072062,0.10235299660977168,1
P7_reeq,FIX,0.04911855154368602,0.022385682651186314,0.09418325891900939,2
P7_reeq,GNRC,0.04064738650134144,0.01535292096930864,0.06459432814030601,3
P7_reeq,GEV,0.042433845920577584,0.015053504502844086,0.06333459355793662,4
P7_reeq,PWR,0.04347494840463312,0.014400817352347668,0.06058854360064139,5
P7_reeq,CAT,0.041638925914504826,0.01399514883838661,0.05888177489132713,6
P7_reeq,ETN,0.03842642439243142,0.012378952653576357,0.052081954394013294,7
P7_reeq,EME,0.03614984949599059,0.011697489578115049,0.04921483551807786,8
P7_reeq,CMI,0.03288362933391723,0.009655628099590507,0.040624113881164235,9
P7_reeq,CARR,0.034153632740681596,0.008164050856430027,0.03434860252512162,10
P7_reeq,EMR,0.03444470063995777,0.008032776972137952,0.03379629405071692,11
P7_reeq,JCI,0.03627707432660884,0.007990681377609716,0.03361918530042413,12
P7_reeq,TT,0.03445116657794351,0.007689341037483854,0.03235135640643629,13
P7_reeq,HUBB,0.030460279615809178,0.0072557393150472285,0.03052706433867516,14
P7_reeq,HWM,0.0374901183465836,0.0070883033207085255,0.029822611056955464,15
P7_reeq,AME,0.034796420416537785,0.006223769647257942,0.026185259447913355,16
P7_reeq,LII,0.02396283161517457,0.00613083134926208,0.025794240245147496,17
P7_reeq,PH,0.032962452148613576,0.0056158664078942485,0.023627628792514906,18
P7_reeq,NDSN,0.04043461622860758,0.005521395204699917,0.02323016019933039,19
P7_reeq,DOV,0.030164170411743213,0.005292418671331701,0.022266787472903705,20
P7_reeq,IEX,0.038251724411636503,0.0050191066191223,0.021116881964993735,21
P7_reeq,FAST,0.037547106886892175,0.0039031237014718356,0.016421608217034336,22
P7_reeq,ITW,0.033143023995762494,0.0033483460089351437,0.014087492618558057,23
P7_reeq,MMM,0.03188807096411263,0.0032946433309541594,0.013861549398342738,24
P7_reeq,XYL,0.023597756921504055,0.0028102894147797614,0.011823727679599128,25
P7_reeq,EXPD,0.03805962875382736,0.0023356979284197468,0.009826979421478262,26
P7_reeq,GD,0.032038462860042555,0.0020003199053174425,0.008415943819938727,27
P7_reeq,LDOS,0.02220014305621661,0.0007178542751045918,0.0030202275316679084,28
P8_cons,DLR,0.30317709681516725,0.06901484868035666,0.3807754475815096,1
P8_cons,IRM,0.16437205646702757,0.04160200115341935,0.22953061424285176,2
P8_cons,CBRE,0.17392934659598466,0.03038394185131992,0.16763724443287606,3
P8_cons,PLD,0.1563252576196353,0.021574037541628673,0.11903038198491483,4
P8_cons,O,0.13478248748069263,0.01081399632008383,0.059664034155836945,5
P8_cons,AMT,0.0455245145189941,0.0046021590117313604,0.02539148010958488,6
P8_cons,EQIX,0.02188924050249847,0.0032571739524765607,0.017970797492425764,7
P8_reeq,IRM,0.17468220418418443,0.046209859076071474,0.2711298813194379,1
P8_reeq,DLR,0.15120179278147547,0.03307443491015407,0.19405961825451892,2
P8_reeq,EQIX,0.16869815291072732,0.029910865955644645,0.17549782013758514,3
P8_reeq,PLD,0.13242008179335685,0.017399750589747947,0.10209060158828873,4
P8_reeq,AMT,0.12517447867161252,0.016693223710786798,0.09794515400044002,5
P8_reeq,CBRE,0.11484200820576645,0.016129778592856303,0.0946392186219524,6
P8_reeq,O,0.13298128145287694,0.011016488755569943,0.06463770607777694,7
P9_cons,LRCX,0.3203952436558404,0.19756030950695688,0.43639033577713215,1
P9_cons,KLAC,0.20790704131477425,0.11596488763139512,0.2561544693775643,2
P9_cons,AMAT,0.06591107085863407,0.03605962275484671,0.07965198536718299,3
P9_cons,Q,0.06831545693129017,0.030299654208707182,0.06692880926876209,4
P9_cons,KEYS,0.05805932101932384,0.017642006507733413,0.03896937174731967,5
P9_cons,JBL,0.038405378130195435,0.013507620308828988,0.029836939296313057,6
P9_cons,TER,0.02098625690238306,0.012653979527331622,0.027951334904416862,7
P9_cons,FLEX,0.021669345932779006,0.01037713418992166,0.022922018521057266,8
P9_cons,SNPS,0.04053255526290285,0.00870240259193899,0.0192227092508696,9
P9_cons,CDNS,0.044758723533444816,0.008241733352614066,0.01820513844156632,10
P9_cons,FSLR,0.025006755944133017,0.00530960269375652,0.011728364407578438,11
P9_cons,CDW,0.04015141901353328,0.0012999390195960305,0.0028714311425561494,12
P9_cons,ACN,0.04790143150076572,-0.0049042162109459555,-0.010832907502318917,13
P9_reeq,TER,0.1016997452468274,0.06573066765498607,0.16267883322541374,1
P9_reeq,LRCX,0.09828860522937777,0.057260693875892,0.14171623690636737,2
P9_reeq,FLEX,0.10167391442899544,0.053538014843545374,0.13250286508069836,3
P9_reeq,AMAT,0.09998871138485267,0.053151928525137344,0.1315473282811547,4
P9_reeq,KLAC,0.08610080015801681,0.04494338532848945,0.11123175448050136,5
P9_reeq,Q,0.08381485236307029,0.038099680083397244,0.09429405973420751,6
P9_reeq,KEYS,0.09364316463524958,0.03095409071759403,0.07660922277441416,7
P9_reeq,JBL,0.07638391771189557,0.02901129708489714,0.07180094358540887,8
P9_reeq,SNPS,0.048468272532311646,0.011012747341889811,0.027255784127867624,9
P9_reeq,CDNS,0.05575192278455626,0.010886133393093671,0.026942423406075902,10
P9_reeq,FSLR,0.04406124793812028,0.010670590281765684,0.026408969188865428,11
P9_reeq,CDW,0.06765704074656466,0.002880367766577274,0.007128709995559243,12
P9_reeq,ACN,0.042467804840161584,-0.00408784442429736,-0.010117130786534204,13
P10_cons,TPL,0.5975076971104889,0.27859890315659175,0.90129830040267,1
P10_cons,STLD,0.1044564275493241,0.011010817355288279,0.03562121334981552,2
P10_cons,ARES,0.07810429368732327,0.006025271431111955,0.01949242024572371,3
P10_cons,NUE,0.04130194394130434,0.0029036333099049312,0.009393575270965576,4
P10_cons,BKR,0.018135225710021997,0.00198465056184572,0.006420564323899524,5
P10_cons,EQT,0.019214396838631524,0.0016428860909274362,0.0053149184175926645,6
P10_cons,MLM,0.019444935071283302,0.0011651201022725884,0.003769292542235993,7
P10_cons,APD,0.020047671057743507,0.0010545255976641952,0.003411507073922811,8
P10_cons,CVX,0.01417254727424972,0.0010277357287214056,0.0033248388815050717,9
P10_cons,VMC,0.010649053435341936,0.0006602802593551926,0.002136079750507046,10
P10_cons,CRH,0.010410520044291991,0.0006587187025386245,0.0021310279412974312,11
P10_cons,WMB,0.01077816076040102,0.0006409744798607469,0.0020736234161527344,12
P10_cons,SLB,0.0039658732187632575,0.0005397119723702183,0.0017460279918289448,13
P10_cons,HD,0.009221887080934988,0.0004592975434572381,0.0014858784101689513,14
P10_cons,HAL,0.0033562536617732877,0.0004557731783964824,0.0014744766989516166,15
P10_cons,KMI,0.008168586840092444,0.0004154703678897792,0.0013440926443140239,16
P10_cons,L,0.014843893089997003,-9.398458123299093e-06,-3.0405052701065227e-05,17
P10_cons,BRK-B,0.016220633628033554,-0.00012594076157199641,-0.0004074323088503249,18
P10_reeq,SLB,0.07021341609774658,0.018598172315759977,0.12770784697120396,1
P10_reeq,STLD,0.06747845693359131,0.014800888115949878,0.1016330810607612,2
P10_reeq,TPL,0.059695616144078395,0.01418028822518985,0.09737161522777894,3
P10_reeq,NUE,0.07563910836193351,0.014084414541269975,0.09671328055129949,4
P10_reeq,HAL,0.06146581939123267,0.013667927029265671,0.09385339074355793,5
P10_reeq,BKR,0.0661130149050214,0.013439450089279988,0.09228451087768988,6
P10_reeq,ARES,0.041354740557955245,0.006823783367373857,0.04685679147658856,7
P10_reeq,CVX,0.06567060666546987,0.006241336685734952,0.04285731182747298,8
P10_reeq,WMB,0.05980719061608338,0.00596192962467624,0.040938710709549006,9
P10_reeq,EQT,0.05064969474117948,0.005664261787424787,0.03889471853856861,10
P10_reeq,APD,0.0590341022856872,0.005627579833347641,0.03864283500408176,11
P10_reeq,VMC,0.044045204634654875,0.005205230953364354,0.03574269701107807,12
P10_reeq,KMI,0.055615512173427785,0.004912961756213133,0.03373577561737985,13
P10_reeq,MLM,0.039822222723921115,0.0047715212316754105,0.03276454766247571,14
P10_reeq,CRH,0.03658859723253902,0.004710427600994893,0.0323450367607915,15
P10_reeq,HD,0.04556436810681995,0.004005198931484137,0.027502451506902528,16
P10_reeq,L,0.051255708157945716,0.0019256671835592065,0.013222955773296874,17
P10_reeq,BRK-B,0.04998662027071251,0.0010095758920120844,0.006932442679522917,18
