fichier,test,date,detail
HUBB.csv,prix fige,1974-04-29,3.2636
HUBB.csv,prix fige,1974-04-30,3.2636
HUBB.csv,prix fige,1974-05-01,3.2636
HUBB.csv,prix fige,1974-05-02,3.2636
HUBB.csv,prix fige,1974-05-03,3.2636
HUBB.csv,prix fige,1974-05-06,3.2636
HUBB.csv,prix fige,1974-05-07,3.2636
HUBB.csv,prix fige,1974-05-08,3.2636
HUBB.csv,prix fige,1974-05-09,3.2636
HUBB.csv,prix fige,1974-05-10,3.2636
HUBB.csv,prix fige,1974-05-13,3.2636
HUBB.csv,prix fige,1974-05-14,3.2636
HUBB.csv,prix fige,1974-05-15,3.2636
HUBB.csv,prix fige,1974-05-16,3.2636
HUBB.csv,prix fige,1974-05-17,3.2636
HUBB.csv,prix fige,1974-05-20,3.2636
HUBB.csv,prix fige,1974-05-21,3.2636
HUBB.csv,prix fige,1974-05-22,3.2636
HUBB.csv,prix fige,1974-05-23,3.2636
HUBB.csv,prix fige,1974-05-24,3.2636
HUBB.csv,prix fige,1974-05-28,3.2636
HUBB.csv,prix fige,1974-05-29,3.2636
HUBB.csv,prix fige,1974-05-30,3.2636
HUBB.csv,prix fige,1974-05-31,3.2636
HUBB.csv,prix fige,1974-06-03,3.2636
HUBB.csv,prix fige,1974-06-04,3.2636
HUBB.csv,prix fige,1974-06-05,3.2636
HUBB.csv,prix fige,1974-06-06,3.2636
HUBB.csv,prix fige,1974-06-07,3.2636
HUBB.csv,prix fige,1974-06-10,3.2636
HUBB.csv,prix fige,1974-06-11,3.2636
HUBB.csv,prix fige,1974-06-12,3.2636
HUBB.csv,prix fige,1974-06-13,3.2636
HUBB.csv,prix fige,1974-06-14,3.2636
HUBB.csv,prix fige,1974-06-17,3.2636
HUBB.csv,prix fige,1974-06-18,3.2636
HUBB.csv,prix fige,1974-06-19,3.2636
HUBB.csv,prix fige,1974-06-20,3.2636
HUBB.csv,prix fige,1974-06-21,3.2636
HUBB.csv,prix fige,1974-06-24,3.2636
HUBB.csv,prix fige,1974-06-25,3.2636
HUBB.csv,prix fige,1974-06-26,3.2636
HUBB.csv,prix fige,1974-06-27,3.2636
HUBB.csv,prix fige,1974-06-28,3.2636
HUBB.csv,prix fige,1974-07-01,3.2636
HUBB.csv,prix fige,1974-07-02,3.2636
HUBB.csv,prix fige,1974-07-03,3.2636
HUBB.csv,prix fige,1974-07-05,3.2636
HUBB.csv,prix fige,1974-07-08,3.2636
HUBB.csv,prix fige,1974-07-09,3.2636
HUBB.csv,prix fige,1974-07-10,3.2636
HUBB.csv,prix fige,1974-07-11,3.2636
HUBB.csv,prix fige,1974-07-12,3.2636
HUBB.csv,prix fige,1974-07-15,3.2636
HUBB.csv,prix fige,1974-07-16,3.2636
HUBB.csv,prix fige,1974-07-17,3.2636
HUBB.csv,prix fige,1974-07-18,3.2636
HUBB.csv,prix fige,1974-07-19,3.2636
HUBB.csv,prix fige,1974-07-22,3.2636
HUBB.csv,prix fige,1974-07-23,3.2636
HUBB.csv,prix fige,1974-07-24,3.2636
HUBB.csv,prix fige,1974-07-25,3.2636
HUBB.csv,prix fige,1974-07-26,3.2636
HUBB.csv,prix fige,1974-07-29,3.2636
HUBB.csv,prix fige,1974-07-30,3.2636
HUBB.csv,prix fige,1974-07-31,3.2636
HUBB.csv,prix fige,1974-08-01,3.2636
HUBB.csv,prix fige,1974-08-02,3.2636
HUBB.csv,prix fige,1974-08-05,3.2636
HUBB.csv,prix fige,1974-08-06,3.2636
HUBB.csv,prix fige,1974-08-07,3.2636
HUBB.csv,prix fige,1974-08-08,3.2636
HUBB.csv,prix fige,1974-08-09,3.2636
HUBB.csv,prix fige,1974-08-12,3.2636
HUBB.csv,prix fige,1974-08-13,3.2636
HUBB.csv,prix fige,1974-08-14,3.2636
HUBB.csv,prix fige,1974-08-15,3.2636
HUBB.csv,prix fige,1974-08-16,3.2636
HUBB.csv,prix fige,1974-08-19,3.2636
HUBB.csv,prix fige,1974-08-20,3.2636
HUBB.csv,prix fige,1974-08-21,3.2636
HUBB.csv,prix fige,1974-08-22,3.2636
HUBB.csv,prix fige,1974-08-23,3.2636
HUBB.csv,prix fige,1974-08-26,3.2636
HUBB.csv,prix fige,1974-08-27,3.2636
HUBB.csv,prix fige,1974-08-28,3.2636
HUBB.csv,prix fige,1974-08-29,3.2636
HUBB.csv,prix fige,1974-08-30,3.2636
HUBB.csv,prix fige,1974-09-03,3.2636
HUBB.csv,prix fige,1974-09-04,3.2636
HUBB.csv,prix fige,1974-09-05,3.2636
HUBB.csv,prix fige,1974-09-06,3.2636
HUBB.csv,prix fige,1974-09-09,3.2636
HUBB.csv,prix fige,1974-09-10,3.2636
HUBB.csv,prix fige,1974-09-11,3.2636
HUBB.csv,prix fige,1974-09-12,3.2636
HUBB.csv,prix fige,1974-09-13,3.2636
HUBB.csv,prix fige,1974-09-16,3.2636
HUBB.csv,prix fige,1974-09-17,3.2636
HUBB.csv,prix fige,1974-09-18,3.2636
HUBB.csv,prix fige,1974-09-19,3.2636
HUBB.csv,prix fige,1974-09-20,3.2636
HUBB.csv,prix fige,1974-09-23,3.2636
HUBB.csv,prix fige,1974-09-24,3.2636
HUBB.csv,prix fige,1974-09-25,3.2636
HUBB.csv,prix fige,1974-09-26,3.2636
HUBB.csv,prix fige,1974-09-27,3.2636
HUBB.csv,prix fige,1974-09-30,3.2636
HUBB.csv,prix fige,1974-10-01,3.2636
HUBB.csv,prix fige,1974-10-02,3.2636
HUBB.csv,prix fige,1974-10-03,3.2636
HUBB.csv,prix fige,1974-10-04,3.2636
HUBB.csv,prix fige,1974-10-07,3.2636
HUBB.csv,prix fige,1974-10-08,3.2636
HUBB.csv,prix fige,1974-10-09,3.2636
HUBB.csv,prix fige,1974-10-10,3.2636
HUBB.csv,prix fige,1974-10-11,3.2636
HUBB.csv,prix fige,1974-10-14,3.2636
HUBB.csv,prix fige,1974-10-15,3.2636
HUBB.csv,prix fige,1974-10-16,3.2636
HUBB.csv,prix fige,1974-10-17,3.2636
HUBB.csv,prix fige,1974-10-18,3.2636
HUBB.csv,prix fige,1974-10-21,3.2636
HUBB.csv,prix fige,1974-10-22,3.2636
HUBB.csv,prix fige,1974-10-23,3.2636
HUBB.csv,prix fige,1974-10-24,3.2636
HUBB.csv,prix fige,1974-10-25,3.2636
HUBB.csv,prix fige,1974-10-28,3.2636
HUBB.csv,prix fige,1974-10-29,3.2636
HUBB.csv,prix fige,1974-10-30,3.2636
HUBB.csv,prix fige,1974-10-31,3.2636
HUBB.csv,prix fige,1974-11-01,3.2636
HUBB.csv,prix fige,1974-11-04,3.2636
HUBB.csv,prix fige,1974-11-05,3.2636
HUBB.csv,prix fige,1974-11-06,3.2636
HUBB.csv,prix fige,1974-11-07,3.2636
HUBB.csv,prix fige,1974-11-08,3.2636
HUBB.csv,prix fige,1974-11-11,3.2636
HUBB.csv,prix fige,1974-11-12,3.2636
HUBB.csv,prix fige,1974-11-13,3.2636
HUBB.csv,prix fige,1974-11-14,3.2636
HUBB.csv,prix fige,1974-11-15,3.2636
HUBB.csv,prix fige,1974-11-18,3.2636
HUBB.csv,prix fige,1974-11-19,3.2636
HUBB.csv,prix fige,1974-11-20,3.2636
HUBB.csv,prix fige,1974-11-21,3.2636
HUBB.csv,prix fige,1974-11-22,3.2636
HUBB.csv,prix fige,1974-11-25,3.2636
HUBB.csv,prix fige,1974-11-26,3.2636
HUBB.csv,prix fige,1974-11-27,3.2636
HUBB.csv,prix fige,1974-11-29,3.2636
HUBB.csv,prix fige,1974-12-02,3.2636
HUBB.csv,prix fige,1974-12-03,3.2636
HUBB.csv,prix fige,1974-12-04,3.2636
HUBB.csv,prix fige,1974-12-05,3.2636
HUBB.csv,prix fige,1974-12-06,3.2636
HUBB.csv,prix fige,1974-12-09,3.2636
HUBB.csv,prix fige,1974-12-10,3.2636
HUBB.csv,prix fige,1974-12-11,3.2636
HUBB.csv,prix fige,1974-12-12,3.2636
HUBB.csv,prix fige,1974-12-13,3.2636
HUBB.csv,prix fige,1974-12-16,3.2636
HUBB.csv,prix fige,1974-12-17,3.2636
HUBB.csv,prix fige,1974-12-18,3.2636
HUBB.csv,prix fige,1974-12-19,3.2636
HUBB.csv,prix fige,1974-12-20,3.2636
HUBB.csv,prix fige,1974-12-23,3.2636
HUBB.csv,prix fige,1974-12-24,3.2636
HUBB.csv,prix fige,1974-12-26,3.2636
HUBB.csv,prix fige,1974-12-27,3.2636
HUBB.csv,prix fige,1974-12-30,3.2636
HUBB.csv,prix fige,1974-12-31,3.2636
HUBB.csv,prix fige,1975-01-02,3.2636
HUBB.csv,prix fige,1975-01-03,3.2636
HUBB.csv,prix fige,1975-01-06,3.2636
HUBB.csv,prix fige,1975-01-07,3.2636
HUBB.csv,prix fige,1975-01-08,3.2636
HUBB.csv,prix fige,1975-01-09,3.2636
HUBB.csv,prix fige,1975-01-10,3.2636
HUBB.csv,prix fige,1975-01-13,3.2636
HUBB.csv,prix fige,1975-01-14,3.2636
HUBB.csv,prix fige,1975-01-15,3.2636
HUBB.csv,prix fige,1975-01-16,3.2636
HUBB.csv,prix fige,1975-01-17,3.2636
HUBB.csv,prix fige,1975-01-20,3.2636
HUBB.csv,prix fige,1975-01-21,3.2636
HUBB.csv,prix fige,1975-01-22,3.2636
HUBB.csv,prix fige,1975-01-23,3.2636
HUBB.csv,prix fige,1975-01-24,3.2636
HUBB.csv,prix fige,1975-01-27,3.2636
HUBB.csv,prix fige,1975-01-28,3.2636
HUBB.csv,prix fige,1975-01-29,3.2636
HUBB.csv,prix fige,1975-01-30,3.2636
HUBB.csv,prix fige,1975-01-31,3.2636
HUBB.csv,prix fige,1975-02-03,3.2636
HUBB.csv,prix fige,1975-02-04,3.2636
HUBB.csv,prix fige,1975-02-05,3.2636
HUBB.csv,prix fige,1975-02-06,3.2636
HUBB.csv,prix fige,1975-02-07,3.2636
HUBB.csv,prix fige,1975-02-10,3.2636
HUBB.csv,prix fige,1975-02-11,3.2636
HUBB.csv,prix fige,1975-02-12,3.2636
HUBB.csv,prix fige,1975-02-13,3.2636
HUBB.csv,prix fige,1975-02-14,3.2636
HUBB.csv,prix fige,1975-02-18,3.2636
HUBB.csv,prix fige,1975-02-19,3.2636
HUBB.csv,prix fige,1975-02-20,3.2636
HUBB.csv,prix fige,1975-02-21,3.2636
HUBB.csv,prix fige,1975-02-24,3.2636
HUBB.csv,prix fige,1975-02-25,3.2636
HUBB.csv,prix fige,1975-02-26,3.2636
HUBB.csv,prix fige,1975-02-27,3.2636
HUBB.csv,prix fige,1975-02-28,3.2636
HUBB.csv,prix fige,1975-03-03,3.2636
HUBB.csv,prix fige,1975-03-04,3.2636
HUBB.csv,prix fige,1975-03-05,3.2636
HUBB.csv,prix fige,1975-03-06,3.2636
HUBB.csv,prix fige,1975-03-07,3.2636
HUBB.csv,prix fige,1975-03-10,3.2636
HUBB.csv,prix fige,1975-03-11,3.2636
HUBB.csv,prix fige,1975-03-12,3.2636
HUBB.csv,prix fige,1975-03-13,3.2636
HUBB.csv,prix fige,1975-03-14,3.2636
HUBB.csv,prix fige,1975-03-17,3.2636
HUBB.csv,prix fige,1975-03-18,3.2636
HUBB.csv,prix fige,1975-03-19,3.2636
HUBB.csv,prix fige,1975-03-20,3.2636
HUBB.csv,prix fige,1975-03-21,3.2636
HUBB.csv,prix fige,1975-03-24,3.2636
HUBB.csv,prix fige,1975-03-25,3.2636
HUBB.csv,prix fige,1975-03-26,3.2636
HUBB.csv,prix fige,1975-03-27,3.2636
HUBB.csv,prix fige,1975-03-31,3.2636
HUBB.csv,prix fige,1975-04-01,3.2636
HUBB.csv,prix fige,1975-04-02,3.2636
HUBB.csv,prix fige,1975-04-03,3.2636
HUBB.csv,prix fige,1975-04-04,3.2636
HUBB.csv,prix fige,1975-04-07,3.2636
HUBB.csv,prix fige,1975-04-08,3.2636
HUBB.csv,prix fige,1975-04-09,3.2636
HUBB.csv,prix fige,1975-04-10,3.2636
HUBB.csv,prix fige,1975-04-11,3.2636
HUBB.csv,prix fige,1975-04-14,3.2636
HUBB.csv,prix fige,1975-04-15,3.2636
HUBB.csv,prix fige,1975-04-16,3.2636
HUBB.csv,prix fige,1975-04-17,3.2636
HUBB.csv,prix fige,1975-04-18,3.2636
HUBB.csv,prix fige,1975-04-21,3.2636
HUBB.csv,prix fige,1975-04-22,3.2636
HUBB.csv,prix fige,1975-04-23,3.2636
HUBB.csv,prix fige,1975-04-24,3.2636
HUBB.csv,prix fige,1975-04-25,3.2636
HUBB.csv,prix fige,1975-04-28,3.2636
HUBB.csv,prix fige,1975-04-29,3.2636
HUBB.csv,prix fige,1975-04-30,3.2636
HUBB.csv,prix fige,1975-05-01,3.2636
HUBB.csv,prix fige,1975-05-02,3.2636
HUBB.csv,prix fige,1975-05-05,3.2636
HUBB.csv,prix fige,1975-05-06,3.2636
HUBB.csv,prix fige,1975-05-07,3.2636
HUBB.csv,prix fige,1975-05-08,3.2636
HUBB.csv,prix fige,1975-05-09,3.2636
HUBB.csv,prix fige,1975-05-12,3.2636
HUBB.csv,prix fige,1975-05-13,3.2636
HUBB.csv,prix fige,1975-05-14,3.2636
HUBB.csv,prix fige,1975-05-15,3.2636
HUBB.csv,prix fige,1975-05-16,3.2636
HUBB.csv,prix fige,1975-05-19,3.2636
HUBB.csv,prix fige,1975-05-20,3.2636
HUBB.csv,prix fige,1975-05-21,3.2636
HUBB.csv,prix fige,1975-05-22,3.2636
HUBB.csv,prix fige,1975-05-23,3.2636
HUBB.csv,prix fige,1975-05-27,3.2636
HUBB.csv,prix fige,1975-05-28,3.2636
HUBB.csv,prix fige,1975-05-29,3.2636
HUBB.csv,prix fige,1975-05-30,3.2636
HUBB.csv,prix fige,1975-06-02,3.2636
HUBB.csv,prix fige,1975-06-03,3.2636
HUBB.csv,prix fige,1975-06-04,3.2636
HUBB.csv,prix fige,1975-06-05,3.2636
HUBB.csv,prix fige,1975-06-06,3.2636
HUBB.csv,prix fige,1975-06-09,3.2636
HUBB.csv,prix fige,1975-06-10,3.2636
HUBB.csv,prix fige,1975-06-11,3.2636
HUBB.csv,prix fige,1975-06-12,3.2636
HUBB.csv,prix fige,1975-06-13,3.2636
HUBB.csv,prix fige,1975-06-16,3.2636
HUBB.csv,prix fige,1975-06-17,3.2636
HUBB.csv,prix fige,1975-06-18,3.2636
HUBB.csv,prix fige,1975-06-19,3.2636
HUBB.csv,prix fige,1975-06-20,3.2636
HUBB.csv,prix fige,1975-06-23,3.2636
HUBB.csv,prix fige,1975-06-24,3.2636
HUBB.csv,prix fige,1975-06-25,3.2636
HUBB.csv,prix fige,1975-06-26,3.2636
HUBB.csv,prix fige,1975-06-27,3.2636
HUBB.csv,prix fige,1975-06-30,3.2636
HUBB.csv,prix fige,1975-07-01,3.2636
HUBB.csv,prix fige,1975-07-02,3.2636
HUBB.csv,prix fige,1975-07-03,3.2636
HUBB.csv,prix fige,1975-07-07,3.2636
HUBB.csv,prix fige,1975-07-08,3.2636
HUBB.csv,prix fige,1975-07-09,3.2636
HUBB.csv,prix fige,1975-07-10,3.2636
HUBB.csv,prix fige,1975-07-11,3.2636
HUBB.csv,prix fige,1975-07-14,3.2636
HUBB.csv,prix fige,1975-07-15,3.2636
HUBB.csv,prix fige,1975-07-16,3.2636
HUBB.csv,prix fige,1975-07-17,3.2636
HUBB.csv,prix fige,1975-07-18,3.2636
HUBB.csv,prix fige,1975-07-21,3.2636
HUBB.csv,prix fige,1975-07-22,3.2636
HUBB.csv,prix fige,1975-07-23,3.2636
HUBB.csv,prix fige,1975-07-24,3.2636
HUBB.csv,prix fige,1975-07-25,3.2636
HUBB.csv,prix fige,1975-07-28,3.2636
HUBB.csv,prix fige,1975-07-29,3.2636
HUBB.csv,prix fige,1975-07-30,3.2636
HUBB.csv,prix fige,1975-07-31,3.2636
HUBB.csv,prix fige,1975-08-01,3.2636
HUBB.csv,prix fige,1975-08-04,3.2636
HUBB.csv,prix fige,1975-08-05,3.2636
HUBB.csv,prix fige,1975-08-06,3.2636
HUBB.csv,prix fige,1975-08-07,3.2636
HUBB.csv,prix fige,1975-08-08,3.2636
HUBB.csv,prix fige,1975-08-11,3.2636
HUBB.csv,prix fige,1975-08-12,3.2636
HUBB.csv,prix fige,1975-08-13,3.2636
HUBB.csv,prix fige,1975-08-14,3.2636
HUBB.csv,prix fige,1975-08-15,3.2636
HUBB.csv,prix fige,1975-08-18,3.2636
HUBB.csv,prix fige,1975-08-19,3.2636
HUBB.csv,prix fige,1975-08-20,3.2636
HUBB.csv,prix fige,1975-08-21,3.2636
HUBB.csv,prix fige,1975-08-22,3.2636
HUBB.csv,prix fige,1975-08-25,3.2636
HUBB.csv,prix fige,1975-08-26,3.2636
HUBB.csv,prix fige,1975-08-27,3.2636
HUBB.csv,prix fige,1975-08-28,3.2636
HUBB.csv,prix fige,1975-08-29,3.2636
HUBB.csv,prix fige,1975-09-02,3.2636
HUBB.csv,prix fige,1975-09-03,3.2636
HUBB.csv,prix fige,1975-09-04,3.2636
HUBB.csv,prix fige,1975-09-05,3.2636
HUBB.csv,prix fige,1975-09-08,3.2636
HUBB.csv,prix fige,1975-09-09,3.2636
HUBB.csv,prix fige,1975-09-10,3.2636
HUBB.csv,prix fige,1975-09-11,3.2636
HUBB.csv,prix fige,1975-09-12,3.2636
HUBB.csv,prix fige,1975-09-15,3.2636
HUBB.csv,prix fige,1975-09-16,3.2636
HUBB.csv,prix fige,1975-09-17,3.2636
HUBB.csv,prix fige,1975-09-18,3.2636
HUBB.csv,prix fige,1975-09-19,3.2636
HUBB.csv,prix fige,1975-09-22,3.2636
HUBB.csv,prix fige,1975-09-23,3.2636
HUBB.csv,prix fige,1975-09-24,3.2636
HUBB.csv,prix fige,1975-09-25,3.2636
HUBB.csv,prix fige,1975-09-26,3.2636
HUBB.csv,prix fige,1975-09-29,3.2636
HUBB.csv,prix fige,1975-09-30,3.2636
HUBB.csv,prix fige,1975-10-01,3.2636
HUBB.csv,prix fige,1975-10-02,3.2636
HUBB.csv,prix fige,1975-10-03,3.2636
HUBB.csv,prix fige,1975-10-06,3.2636
HUBB.csv,prix fige,1975-10-07,3.2636
HUBB.csv,prix fige,1975-10-08,3.2636
HUBB.csv,prix fige,1975-10-09,3.2636
HUBB.csv,prix fige,1975-10-10,3.2636
HUBB.csv,prix fige,1975-10-13,3.2636
HUBB.csv,prix fige,1975-10-14,3.2636
HUBB.csv,prix fige,1975-10-15,3.2636
HUBB.csv,prix fige,1975-10-16,3.2636
HUBB.csv,prix fige,1975-10-17,3.2636
HUBB.csv,prix fige,1975-10-20,3.2636
HUBB.csv,prix fige,1975-10-21,3.2636
HUBB.csv,prix fige,1975-10-22,3.2636
HUBB.csv,prix fige,1975-10-23,3.2636
HUBB.csv,prix fige,1975-10-24,3.2636
HUBB.csv,prix fige,1975-10-27,3.2636
HUBB.csv,prix fige,1975-10-28,3.2636
HUBB.csv,prix fige,1975-10-29,3.2636
HUBB.csv,prix fige,1975-10-30,3.2636
HUBB.csv,prix fige,1975-10-31,3.2636
HUBB.csv,prix fige,1975-11-03,3.2636
HUBB.csv,prix fige,1975-11-04,3.2636
HUBB.csv,prix fige,1975-11-05,3.2636
HUBB.csv,prix fige,1975-11-06,3.2636
HUBB.csv,prix fige,1975-11-07,3.2636
HUBB.csv,prix fige,1975-11-10,3.2636
HUBB.csv,prix fige,1975-11-11,3.2636
HUBB.csv,prix fige,1975-11-12,3.2636
HUBB.csv,prix fige,1975-11-13,3.2636
HUBB.csv,prix fige,1975-11-14,3.2636
HUBB.csv,prix fige,1975-11-17,3.2636
HUBB.csv,prix fige,1975-11-18,3.2636
HUBB.csv,prix fige,1975-11-19,3.2636
HUBB.csv,prix fige,1975-11-20,3.2636
HUBB.csv,prix fige,1975-11-21,3.2636
HUBB.csv,prix fige,1975-11-24,3.2636
HUBB.csv,prix fige,1975-11-25,3.2636
HUBB.csv,prix fige,1975-11-26,3.2636
HUBB.csv,prix fige,1975-11-28,3.2636
HUBB.csv,prix fige,1975-12-01,3.2636
HUBB.csv,prix fige,1975-12-02,3.2636
HUBB.csv,prix fige,1975-12-03,3.2636
HUBB.csv,prix fige,1975-12-04,3.2636
HUBB.csv,prix fige,1975-12-05,3.2636
HUBB.csv,prix fige,1975-12-08,3.2636
HUBB.csv,prix fige,1975-12-09,3.2636
HUBB.csv,prix fige,1975-12-10,3.2636
HUBB.csv,prix fige,1975-12-11,3.2636
HUBB.csv,prix fige,1975-12-12,3.2636
HUBB.csv,prix fige,1975-12-15,3.2636
HUBB.csv,prix fige,1975-12-16,3.2636
HUBB.csv,prix fige,1975-12-17,3.2636
HUBB.csv,prix fige,1975-12-18,3.2636
HUBB.csv,prix fige,1975-12-19,3.2636
HUBB.csv,prix fige,1975-12-22,3.2636
HUBB.csv,prix fige,1975-12-23,3.2636
HUBB.csv,prix fige,1975-12-24,3.2636
HUBB.csv,prix fige,1975-12-26,3.2636
HUBB.csv,prix fige,1975-12-29,3.2636
HUBB.csv,prix fige,1975-12-30,3.2636
HUBB.csv,prix fige,1975-12-31,3.2636
HUBB.csv,prix fige,1976-01-02,3.2636
HUBB.csv,prix fige,1976-01-05,3.2636
HUBB.csv,prix fige,1976-01-06,3.2636
HUBB.csv,prix fige,1976-01-07,3.2636
HUBB.csv,prix fige,1976-01-08,3.2636
HUBB.csv,prix fige,1976-01-09,3.2636
HUBB.csv,prix fige,1976-01-12,3.2636
HUBB.csv,prix fige,1976-01-13,3.2636
HUBB.csv,prix fige,1976-01-14,3.2636
HUBB.csv,prix fige,1976-01-15,3.2636
HUBB.csv,prix fige,1976-01-16,3.2636
HUBB.csv,prix fige,1976-01-19,3.2636
HUBB.csv,prix fige,1976-01-20,3.2636
HUBB.csv,prix fige,1976-01-21,3.2636
HUBB.csv,prix fige,1976-01-22,3.2636
HUBB.csv,prix fige,1976-01-23,3.2636
HUBB.csv,prix fige,1976-01-26,3.2636
HUBB.csv,prix fige,1976-01-27,3.2636
HUBB.csv,prix fige,1976-01-28,3.2636
HUBB.csv,prix fige,1976-01-29,3.2636
HUBB.csv,prix fige,1976-01-30,3.2636
HUBB.csv,prix fige,1976-02-02,3.2636
HUBB.csv,prix fige,1976-02-03,3.2636
HUBB.csv,prix fige,1976-02-04,3.2636
HUBB.csv,prix fige,1976-02-05,3.2636
HUBB.csv,prix fige,1976-02-06,3.2636
HUBB.csv,prix fige,1976-02-09,3.2636
HUBB.csv,prix fige,1976-02-10,3.2636
HUBB.csv,prix fige,1976-02-11,3.2636
HUBB.csv,prix fige,1976-02-12,3.2636
HUBB.csv,prix fige,1976-02-13,3.2636
HUBB.csv,prix fige,1976-02-17,3.2636
HUBB.csv,prix fige,1976-02-18,3.2636
HUBB.csv,prix fige,1976-02-19,3.2636
HUBB.csv,prix fige,1976-02-20,3.2636
HUBB.csv,prix fige,1976-02-23,3.2636
HUBB.csv,prix fige,1976-02-24,3.2636
HUBB.csv,prix fige,1976-02-25,3.2636
HUBB.csv,prix fige,1976-02-26,3.2636
HUBB.csv,prix fige,1976-02-27,3.2636
HUBB.csv,prix fige,1976-03-01,3.2636
HUBB.csv,prix fige,1976-03-02,3.2636
HUBB.csv,prix fige,1976-03-03,3.2636
HUBB.csv,prix fige,1976-03-04,3.2636
HUBB.csv,prix fige,1976-03-05,3.2636
HUBB.csv,prix fige,1976-03-08,3.2636
HUBB.csv,prix fige,1976-03-09,3.2636
HUBB.csv,prix fige,1976-03-10,3.2636
HUBB.csv,prix fige,1976-03-11,3.2636
HUBB.csv,prix fige,1976-03-12,3.2636
HUBB.csv,prix fige,1976-03-15,3.2636
HUBB.csv,prix fige,1976-03-16,3.2636
HUBB.csv,prix fige,1976-03-17,3.2636
HUBB.csv,prix fige,1976-03-18,3.2636
HUBB.csv,prix fige,1976-03-19,3.2636
HUBB.csv,prix fige,1976-03-22,3.2636
HUBB.csv,prix fige,1976-03-23,3.2636
HUBB.csv,prix fige,1976-03-24,3.2636
HUBB.csv,prix fige,1976-03-25,3.2636
HUBB.csv,prix fige,1976-03-26,3.2636
HUBB.csv,prix fige,1976-03-29,3.2636
HUBB.csv,prix fige,1976-03-30,3.2636
HUBB.csv,prix fige,1976-03-31,3.2636
HUBB.csv,prix fige,1976-04-01,3.2636
HUBB.csv,prix fige,1976-04-02,3.2636
HUBB.csv,prix fige,1976-04-05,3.2636
HUBB.csv,prix fige,1976-04-06,3.2636
HUBB.csv,prix fige,1976-04-07,3.2636
HUBB.csv,prix fige,1976-04-08,3.2636
HUBB.csv,prix fige,1976-04-09,3.2636
HUBB.csv,prix fige,1976-04-12,3.2636
HUBB.csv,prix fige,1976-04-13,3.2636
HUBB.csv,prix fige,1976-04-14,3.2636
HUBB.csv,prix fige,1976-04-15,3.2636
HUBB.csv,prix fige,1976-04-19,3.2636
HUBB.csv,prix fige,1976-04-20,3.2636
HUBB.csv,prix fige,1976-04-21,3.2636
HUBB.csv,prix fige,1976-04-22,3.2636
HUBB.csv,prix fige,1976-04-23,3.2636
HUBB.csv,prix fige,1976-04-26,3.2636
HUBB.csv,prix fige,1976-04-27,3.2636
HUBB.csv,prix fige,1976-04-28,3.2636
HUBB.csv,prix fige,1976-04-29,3.2636
HUBB.csv,prix fige,1976-04-30,3.2636
HUBB.csv,prix fige,1976-05-03,3.2636
HUBB.csv,prix fige,1976-05-04,3.2636
HUBB.csv,prix fige,1976-05-05,3.2636
HUBB.csv,prix fige,1976-05-06,3.2636
HUBB.csv,prix fige,1976-05-07,3.2636
HUBB.csv,prix fige,1976-05-10,3.2636
HUBB.csv,prix fige,1976-05-11,3.2636
HUBB.csv,prix fige,1976-05-12,3.2636
HUBB.csv,prix fige,1976-05-13,3.2636
HUBB.csv,prix fige,1976-05-14,3.2636
HUBB.csv,prix fige,1976-05-17,3.2636
HUBB.csv,prix fige,1976-05-18,3.2636
HUBB.csv,prix fige,1976-05-19,3.2636
HUBB.csv,prix fige,1976-05-20,3.2636
HUBB.csv,prix fige,1976-05-21,3.2636
HUBB.csv,prix fige,1976-05-24,3.2636
HUBB.csv,prix fige,1976-05-25,3.2636
HUBB.csv,prix fige,1976-05-26,3.2636
HUBB.csv,prix fige,1976-05-27,3.2636
HUBB.csv,prix fige,1976-05-28,3.2636
HUBB.csv,prix fige,1976-06-01,3.2636
HUBB.csv,prix fige,1976-06-02,3.2636
HUBB.csv,prix fige,1976-06-03,3.2636
HUBB.csv,prix fige,1976-06-04,3.2636
HUBB.csv,prix fige,1976-06-07,3.2636
HUBB.csv,prix fige,1976-06-08,3.2636
HUBB.csv,prix fige,1976-06-09,3.2636
HUBB.csv,prix fige,1976-06-10,3.2636
HUBB.csv,prix fige,1976-06-11,3.2636
HUBB.csv,prix fige,1976-06-14,3.2636
HUBB.csv,prix fige,1976-06-15,3.2636
HUBB.csv,prix fige,1976-06-16,3.2636
HUBB.csv,prix fige,1976-06-17,3.2636
HUBB.csv,prix fige,1976-06-18,3.2636
HUBB.csv,prix fige,1976-06-21,3.2636
HUBB.csv,prix fige,1976-06-22,3.2636
HUBB.csv,prix fige,1976-06-23,3.2636
HUBB.csv,prix fige,1976-06-24,3.2636
HUBB.csv,prix fige,1976-06-25,3.2636
HUBB.csv,prix fige,1976-06-28,3.2636
HUBB.csv,prix fige,1976-06-29,3.2636
HUBB.csv,prix fige,1976-06-30,3.2636
HUBB.csv,prix fige,1976-07-01,3.2636
HUBB.csv,prix fige,1976-07-02,3.2636
HUBB.csv,prix fige,1976-07-06,3.2636
HUBB.csv,prix fige,1976-07-07,3.2636
HUBB.csv,prix fige,1976-07-08,3.2636
HUBB.csv,prix fige,1976-07-09,3.2636
HUBB.csv,prix fige,1976-07-12,3.2636
HUBB.csv,prix fige,1976-07-13,3.2636
