portefeuille,date,titre,entreprise,poids,motif
P2,2013-01-02,INTC,Intel,0.01098901098901099,annuel
P2,2013-01-02,IBM,IBM,0.01098901098901099,annuel
P2,2013-01-02,MMM,3M,0.01098901098901099,annuel
P2,2013-01-02,NDSN,Nordson Corporation,0.01098901098901099,annuel
P2,2013-01-02,XEL,Xcel Energy,0.01098901098901099,annuel
P2,2013-01-02,NUE,Nucor,0.01098901098901099,annuel
P2,2013-01-02,PH,Parker Hannifin,0.01098901098901099,annuel
P2,2013-01-02,SLB,Schlumberger,0.01098901098901099,annuel
P2,2013-01-02,TER,Teradyne,0.01098901098901099,annuel
P2,2013-01-02,TXN,Texas Instruments,0.01098901098901099,annuel
P2,2013-01-02,EME,Emcor,0.01098901098901099,annuel
P2,2013-01-02,WDC,Western Digital,0.01098901098901099,annuel
P2,2013-01-02,KLAC,KLA Corporation,0.01098901098901099,annuel
P2,2013-01-02,LNT,Alliant Energy,0.01098901098901099,annuel
P2,2013-01-02,HD,Home Depot (The),0.01098901098901099,annuel
P2,2013-01-02,LRCX,Lam Research,0.01098901098901099,annuel
P2,2013-01-02,D,Dominion Energy,0.01098901098901099,annuel
P2,2013-01-02,MU,Micron Technology,0.01098901098901099,annuel
P2,2013-01-02,EXPD,Expeditors International,0.01098901098901099,annuel
P2,2013-01-02,PNW,Pinnacle West Capital,0.01098901098901099,annuel
P2,2013-01-02,MSFT,Microsoft,0.01098901098901099,annuel
P2,2013-01-02,CDNS,Cadence Design Systems,0.01098901098901099,annuel
P2,2013-01-02,FAST,Fastenal,0.01098901098901099,annuel
P2,2013-01-02,APH,Amphenol,0.01098901098901099,annuel
P2,2013-01-02,COHR,Coherent Corp.,0.01098901098901099,annuel
P2,2013-01-02,MCHP,Microchip Technology,0.01098901098901099,annuel
P2,2013-01-02,IEX,IDEX Corporation,0.01098901098901099,annuel
P2,2013-01-02,CRH,CRH plc,0.01098901098901099,annuel
P2,2013-01-02,CSCO,Cisco,0.01098901098901099,annuel
P2,2013-01-02,FLEX,Flex Ltd.,0.01098901098901099,annuel
P2,2013-01-02,AES,AES Corporation,0.01098901098901099,annuel
P2,2013-01-02,SNPS,Synopsys,0.01098901098901099,annuel
P2,2013-01-02,JBL,Jabil,0.01098901098901099,annuel
P2,2013-01-02,MLM,Martin Marietta Materials,0.01098901098901099,annuel
P2,2013-01-02,CIEN,Ciena,0.01098901098901099,annuel
P2,2013-01-02,NTAP,NetApp,0.01098901098901099,annuel
P2,2013-01-02,NRG,NRG Energy,0.01098901098901099,annuel
P2,2013-01-02,AMZN,Amazon,0.01098901098901099,annuel
P2,2013-01-02,IRM,Iron Mountain,0.01098901098901099,annuel
P2,2013-01-02,STLD,Steel Dynamics,0.01098901098901099,annuel
P2,2013-01-02,FE,FirstEnergy,0.01098901098901099,annuel
P2,2013-01-02,SBAC,SBA Communications,0.01098901098901099,annuel
P2,2013-01-02,FIX,Comfort Systems USA,0.01098901098901099,annuel
P2,2013-01-02,AME,Ametek,0.01098901098901099,annuel
P2,2013-01-02,PLD,Prologis,0.01098901098901099,annuel
P2,2013-01-02,NVDA,Nvidia,0.01098901098901099,annuel
P2,2013-01-02,PWR,Quanta Services,0.01098901098901099,annuel
P2,2013-01-02,AMT,American Tower,0.01098901098901099,annuel
P2,2013-01-02,BRK-B,Berkshire Hathaway,0.01098901098901099,annuel
P2,2013-01-02,LII,Lennox International,0.01098901098901099,annuel
P2,2013-01-02,AKAM,Akamai Technologies,0.01098901098901099,annuel
P2,2013-01-02,TDY,Teledyne Technologies,0.01098901098901099,annuel
P2,2013-01-02,ON,ON Semiconductor,0.01098901098901099,annuel
P2,2013-01-02,EQIX,Equinix,0.01098901098901099,annuel
P2,2013-01-02,NDAQ,"Nasdaq, Inc.",0.01098901098901099,annuel
P2,2013-01-02,STX,Seagate Technology,0.01098901098901099,annuel
P2,2013-01-02,CBRE,CBRE Group,0.01098901098901099,annuel
P2,2013-01-02,MPWR,Monolithic Power Systems,0.01098901098901099,annuel
P2,2013-01-02,DLR,Digital Realty,0.01098901098901099,annuel
P2,2013-01-02,TSLA,"Tesla, Inc.",0.01098901098901099,annuel
P2,2013-01-02,DUK,Duke Energy,0.01098901098901099,annuel
P2,2013-01-02,META,Meta Platforms,0.01098901098901099,annuel
P2,2013-01-02,LDOS,Leidos,0.01098901098901099,annuel
P2,2013-01-02,ORCL,Oracle Corporation,0.01098901098901099,annuel
P2,2013-01-02,NOW,ServiceNow,0.01098901098901099,annuel
P2,2013-01-02,SMCI,Supermicro,0.01098901098901099,annuel
P2,2013-01-02,TEL,TE Connectivity,0.01098901098901099,annuel
P2,2013-01-02,VMC,Vulcan Materials Company,0.01098901098901099,annuel
P2,2013-01-02,NXPI,NXP Semiconductors,0.01098901098901099,annuel
P2,2013-01-02,TT,Trane Technologies,0.01098901098901099,annuel
P2,2013-01-02,ACN,Accenture,0.01098901098901099,annuel
P2,2013-01-02,GNRC,Generac,0.01098901098901099,annuel
P2,2013-01-02,XYL,Xylem Inc.,0.01098901098901099,annuel
P2,2013-01-02,ETN,Eaton Corporation,0.01098901098901099,annuel
P2,2013-01-02,GOOGL,Alphabet Inc.,0.01098901098901099,annuel
P2,2013-01-02,AVGO,Broadcom,0.01098901098901099,annuel
P2,2013-01-02,MRVL,Marvell Technology,0.01098901098901099,annuel
P2,2013-06-27,AMD,Advanced Micro Devices,0.010869565217391304,entree
P2,2013-06-27,APD,Air Products,0.010869565217391304,entree
P2,2013-06-27,SWKS,Skyworks Solutions,0.010869565217391304,entree
P2,2013-06-27,ADI,Analog Devices,0.010869565217391304,entree
P2,2013-06-27,AMAT,Applied Materials,0.010869565217391304,entree
P2,2013-06-27,CAT,Caterpillar Inc.,0.010869565217391304,entree
P2,2013-06-27,GLW,Corning Inc.,0.010869565217391304,entree
P2,2013-06-27,CMI,Cummins,0.010869565217391304,entree
P2,2013-06-27,DOV,Dover Corporation,0.010869565217391304,entree
P2,2013-06-27,ECL,Ecolab,0.010869565217391304,entree
P2,2013-06-27,EMR,Emerson Electric,0.010869565217391304,entree
P2,2013-06-27,GD,General Dynamics,0.010869565217391304,entree
P2,2013-06-27,HUBB,Hubbell Incorporated,0.010869565217391304,entree
P2,2013-06-27,ITW,Illinois Tool Works,0.010869565217391304,entree
P2,2013-06-27,INTC,Intel,0.010869565217391304,entree
P2,2013-06-27,IBM,IBM,0.010869565217391304,entree
P2,2013-06-27,MMM,3M,0.010869565217391304,entree
P2,2013-06-27,NDSN,Nordson Corporation,0.010869565217391304,entree
P2,2013-06-27,XEL,Xcel Energy,0.010869565217391304,entree
P2,2013-06-27,NUE,Nucor,0.010869565217391304,entree
P2,2013-06-27,PH,Parker Hannifin,0.010869565217391304,entree
P2,2013-06-27,SLB,Schlumberger,0.010869565217391304,entree
P2,2013-06-27,TER,Teradyne,0.010869565217391304,entree
P2,2013-06-27,TXN,Texas Instruments,0.010869565217391304,entree
P2,2013-06-27,EME,Emcor,0.010869565217391304,entree
P2,2013-06-27,WDC,Western Digital,0.010869565217391304,entree
P2,2013-06-27,KLAC,KLA Corporation,0.010869565217391304,entree
P2,2013-06-27,LNT,Alliant Energy,0.010869565217391304,entree
P2,2013-06-27,HD,Home Depot (The),0.010869565217391304,entree
P2,2013-06-27,LRCX,Lam Research,0.010869565217391304,entree
P2,2013-06-27,D,Dominion Energy,0.010869565217391304,entree
P2,2013-06-27,MU,Micron Technology,0.010869565217391304,entree
P2,2013-06-27,EXPD,Expeditors International,0.010869565217391304,entree
P2,2013-06-27,PNW,Pinnacle West Capital,0.010869565217391304,entree
P2,2013-06-27,MSFT,Microsoft,0.010869565217391304,entree
P2,2013-06-27,CDNS,Cadence Design Systems,0.010869565217391304,entree
P2,2013-06-27,FAST,Fastenal,0.010869565217391304,entree
P2,2013-06-27,APH,Amphenol,0.010869565217391304,entree
P2,2013-06-27,COHR,Coherent Corp.,0.010869565217391304,entree
P2,2013-06-27,MCHP,Microchip Technology,0.010869565217391304,entree
P2,2013-06-27,IEX,IDEX Corporation,0.010869565217391304,entree
P2,2013-06-27,CRH,CRH plc,0.010869565217391304,entree
P2,2013-06-27,CSCO,Cisco,0.010869565217391304,entree
P2,2013-06-27,FLEX,Flex Ltd.,0.010869565217391304,entree
P2,2013-06-27,AES,AES Corporation,0.010869565217391304,entree
P2,2013-06-27,SNPS,Synopsys,0.010869565217391304,entree
P2,2013-06-27,JBL,Jabil,0.010869565217391304,entree
P2,2013-06-27,MLM,Martin Marietta Materials,0.010869565217391304,entree
P2,2013-06-27,CIEN,Ciena,0.010869565217391304,entree
P2,2013-06-27,NTAP,NetApp,0.010869565217391304,entree
P2,2013-06-27,NRG,NRG Energy,0.010869565217391304,entree
P2,2013-06-27,AMZN,Amazon,0.010869565217391304,entree
P2,2013-06-27,IRM,Iron Mountain,0.010869565217391304,entree
P2,2013-06-27,STLD,Steel Dynamics,0.010869565217391304,entree
P2,2013-06-27,FE,FirstEnergy,0.010869565217391304,entree
P2,2013-06-27,SBAC,SBA Communications,0.010869565217391304,entree
P2,2013-06-27,FIX,Comfort Systems USA,0.010869565217391304,entree
P2,2013-06-27,AME,Ametek,0.010869565217391304,entree
P2,2013-06-27,PLD,Prologis,0.010869565217391304,entree
P2,2013-06-27,NVDA,Nvidia,0.010869565217391304,entree
P2,2013-06-27,PWR,Quanta Services,0.010869565217391304,entree
P2,2013-06-27,AMT,American Tower,0.010869565217391304,entree
P2,2013-06-27,BRK-B,Berkshire Hathaway,0.010869565217391304,entree
P2,2013-06-27,LII,Lennox International,0.010869565217391304,entree
P2,2013-06-27,AKAM,Akamai Technologies,0.010869565217391304,entree
P2,2013-06-27,TDY,Teledyne Technologies,0.010869565217391304,entree
P2,2013-06-27,ON,ON Semiconductor,0.010869565217391304,entree
P2,2013-06-27,EQIX,Equinix,0.010869565217391304,entree
P2,2013-06-27,NDAQ,"Nasdaq, Inc.",0.010869565217391304,entree
P2,2013-06-27,STX,Seagate Technology,0.010869565217391304,entree
P2,2013-06-27,CBRE,CBRE Group,0.010869565217391304,entree
P2,2013-06-27,MPWR,Monolithic Power Systems,0.010869565217391304,entree
P2,2013-06-27,DLR,Digital Realty,0.010869565217391304,entree
P2,2013-06-27,TSLA,"Tesla, Inc.",0.010869565217391304,entree
P2,2013-06-27,DUK,Duke Energy,0.010869565217391304,entree
P2,2013-06-27,META,Meta Platforms,0.010869565217391304,entree
P2,2013-06-27,LDOS,Leidos,0.010869565217391304,entree
P2,2013-06-27,ORCL,Oracle Corporation,0.010869565217391304,entree
P2,2013-06-27,NOW,ServiceNow,0.010869565217391304,entree
P2,2013-06-27,SMCI,Supermicro,0.010869565217391304,entree
P2,2013-06-27,TEL,TE Connectivity,0.010869565217391304,entree
P2,2013-06-27,VMC,Vulcan Materials Company,0.010869565217391304,entree
P2,2013-06-27,CDW,CDW Corporation,0.010869565217391304,entree
P2,2013-06-27,NXPI,NXP Semiconductors,0.010869565217391304,entree
P2,2013-06-27,TT,Trane Technologies,0.010869565217391304,entree
P2,2013-06-27,ACN,Accenture,0.010869565217391304,entree
P2,2013-06-27,GNRC,Generac,0.010869565217391304,entree
P2,2013-06-27,XYL,Xylem Inc.,0.010869565217391304,entree
P2,2013-06-27,ETN,Eaton Corporation,0.010869565217391304,entree
P2,2013-06-27,GOOGL,Alphabet Inc.,0.010869565217391304,entree
P2,2013-06-27,AVGO,Broadcom,0.010869565217391304,entree
P2,2013-06-27,MRVL,Marvell Technology,0.010869565217391304,entree
P2,2014-01-02,AMD,Advanced Micro Devices,0.010869565217391304,annuel
P2,2014-01-02,APD,Air Products,0.010869565217391304,annuel
P2,2014-01-02,SWKS,Skyworks Solutions,0.010869565217391304,annuel
P2,2014-01-02,ADI,Analog Devices,0.010869565217391304,annuel
P2,2014-01-02,AMAT,Applied Materials,0.010869565217391304,annuel
P2,2014-01-02,CAT,Caterpillar Inc.,0.010869565217391304,annuel
P2,2014-01-02,GLW,Corning Inc.,0.010869565217391304,annuel
P2,2014-01-02,CMI,Cummins,0.010869565217391304,annuel
P2,2014-01-02,DOV,Dover Corporation,0.010869565217391304,annuel
P2,2014-01-02,ECL,Ecolab,0.010869565217391304,annuel
P2,2014-01-02,EMR,Emerson Electric,0.010869565217391304,annuel
P2,2014-01-02,GD,General Dynamics,0.010869565217391304,annuel
P2,2014-01-02,HUBB,Hubbell Incorporated,0.010869565217391304,annuel
P2,2014-01-02,ITW,Illinois Tool Works,0.010869565217391304,annuel
P2,2014-01-02,INTC,Intel,0.010869565217391304,annuel
P2,2014-01-02,IBM,IBM,0.010869565217391304,annuel
P2,2014-01-02,MMM,3M,0.010869565217391304,annuel
P2,2014-01-02,NDSN,Nordson Corporation,0.010869565217391304,annuel
P2,2014-01-02,XEL,Xcel Energy,0.010869565217391304,annuel
P2,2014-01-02,NUE,Nucor,0.010869565217391304,annuel
P2,2014-01-02,PH,Parker Hannifin,0.010869565217391304,annuel
P2,2014-01-02,SLB,Schlumberger,0.010869565217391304,annuel
P2,2014-01-02,TER,Teradyne,0.010869565217391304,annuel
P2,2014-01-02,TXN,Texas Instruments,0.010869565217391304,annuel
P2,2014-01-02,EME,Emcor,0.010869565217391304,annuel
P2,2014-01-02,WDC,Western Digital,0.010869565217391304,annuel
P2,2014-01-02,KLAC,KLA Corporation,0.010869565217391304,annuel
P2,2014-01-02,LNT,Alliant Energy,0.010869565217391304,annuel
P2,2014-01-02,HD,Home Depot (The),0.010869565217391304,annuel
P2,2014-01-02,LRCX,Lam Research,0.010869565217391304,annuel
P2,2014-01-02,D,Dominion Energy,0.010869565217391304,annuel
P2,2014-01-02,MU,Micron Technology,0.010869565217391304,annuel
P2,2014-01-02,EXPD,Expeditors International,0.010869565217391304,annuel
P2,2014-01-02,PNW,Pinnacle West Capital,0.010869565217391304,annuel
P2,2014-01-02,MSFT,Microsoft,0.010869565217391304,annuel
P2,2014-01-02,CDNS,Cadence Design Systems,0.010869565217391304,annuel
P2,2014-01-02,FAST,Fastenal,0.010869565217391304,annuel
P2,2014-01-02,APH,Amphenol,0.010869565217391304,annuel
P2,2014-01-02,COHR,Coherent Corp.,0.010869565217391304,annuel
P2,2014-01-02,MCHP,Microchip Technology,0.010869565217391304,annuel
P2,2014-01-02,IEX,IDEX Corporation,0.010869565217391304,annuel
P2,2014-01-02,CRH,CRH plc,0.010869565217391304,annuel
P2,2014-01-02,CSCO,Cisco,0.010869565217391304,annuel
P2,2014-01-02,FLEX,Flex Ltd.,0.010869565217391304,annuel
P2,2014-01-02,AES,AES Corporation,0.010869565217391304,annuel
P2,2014-01-02,SNPS,Synopsys,0.010869565217391304,annuel
P2,2014-01-02,JBL,Jabil,0.010869565217391304,annuel
P2,2014-01-02,MLM,Martin Marietta Materials,0.010869565217391304,annuel
P2,2014-01-02,CIEN,Ciena,0.010869565217391304,annuel
P2,2014-01-02,NTAP,NetApp,0.010869565217391304,annuel
P2,2014-01-02,NRG,NRG Energy,0.010869565217391304,annuel
P2,2014-01-02,AMZN,Amazon,0.010869565217391304,annuel
P2,2014-01-02,IRM,Iron Mountain,0.010869565217391304,annuel
P2,2014-01-02,STLD,Steel Dynamics,0.010869565217391304,annuel
P2,2014-01-02,FE,FirstEnergy,0.010869565217391304,annuel
P2,2014-01-02,SBAC,SBA Communications,0.010869565217391304,annuel
P2,2014-01-02,FIX,Comfort Systems USA,0.010869565217391304,annuel
P2,2014-01-02,AME,Ametek,0.010869565217391304,annuel
P2,2014-01-02,PLD,Prologis,0.010869565217391304,annuel
P2,2014-01-02,NVDA,Nvidia,0.010869565217391304,annuel
P2,2014-01-02,PWR,Quanta Services,0.010869565217391304,annuel
P2,2014-01-02,AMT,American Tower,0.010869565217391304,annuel
P2,2014-01-02,BRK-B,Berkshire Hathaway,0.010869565217391304,annuel
P2,2014-01-02,LII,Lennox International,0.010869565217391304,annuel
P2,2014-01-02,AKAM,Akamai Technologies,0.010869565217391304,annuel
P2,2014-01-02,TDY,Teledyne Technologies,0.010869565217391304,annuel
P2,2014-01-02,ON,ON Semiconductor,0.010869565217391304,annuel
P2,2014-01-02,EQIX,Equinix,0.010869565217391304,annuel
P2,2014-01-02,NDAQ,"Nasdaq, Inc.",0.010869565217391304,annuel
P2,2014-01-02,STX,Seagate Technology,0.010869565217391304,annuel
P2,2014-01-02,CBRE,CBRE Group,0.010869565217391304,annuel
P2,2014-01-02,MPWR,Monolithic Power Systems,0.010869565217391304,annuel
P2,2014-01-02,DLR,Digital Realty,0.010869565217391304,annuel
P2,2014-01-02,TSLA,"Tesla, Inc.",0.010869565217391304,annuel
P2,2014-01-02,DUK,Duke Energy,0.010869565217391304,annuel
P2,2014-01-02,META,Meta Platforms,0.010869565217391304,annuel
P2,2014-01-02,LDOS,Leidos,0.010869565217391304,annuel
P2,2014-01-02,ORCL,Oracle Corporation,0.010869565217391304,annuel
P2,2014-01-02,NOW,ServiceNow,0.010869565217391304,annuel
P2,2014-01-02,SMCI,Supermicro,0.010869565217391304,annuel
P2,2014-01-02,TEL,TE Connectivity,0.010869565217391304,annuel
P2,2014-01-02,VMC,Vulcan Materials Company,0.010869565217391304,annuel
P2,2014-01-02,CDW,CDW Corporation,0.010869565217391304,annuel
P2,2014-01-02,NXPI,NXP Semiconductors,0.010869565217391304,annuel
P2,2014-01-02,TT,Trane Technologies,0.010869565217391304,annuel
P2,2014-01-02,ACN,Accenture,0.010869565217391304,annuel
P2,2014-01-02,GNRC,Generac,0.010869565217391304,annuel
P2,2014-01-02,XYL,Xylem Inc.,0.010869565217391304,annuel
P2,2014-01-02,ETN,Eaton Corporation,0.010869565217391304,annuel
P2,2014-01-02,GOOGL,Alphabet Inc.,0.010869565217391304,annuel
P2,2014-01-02,AVGO,Broadcom,0.010869565217391304,annuel
P2,2014-01-02,MRVL,Marvell Technology,0.010869565217391304,annuel
P2,2014-04-03,AMD,Advanced Micro Devices,0.010869565217391304,entree
P2,2014-04-03,APD,Air Products,0.010869565217391304,entree
P2,2014-04-03,SWKS,Skyworks Solutions,0.010869565217391304,entree
P2,2014-04-03,ADI,Analog Devices,0.010869565217391304,entree
P2,2014-04-03,AMAT,Applied Materials,0.010869565217391304,entree
P2,2014-04-03,CAT,Caterpillar Inc.,0.010869565217391304,entree
P2,2014-04-03,GLW,Corning Inc.,0.010869565217391304,entree
P2,2014-04-03,CMI,Cummins,0.010869565217391304,entree
P2,2014-04-03,DOV,Dover Corporation,0.010869565217391304,entree
P2,2014-04-03,ECL,Ecolab,0.010869565217391304,entree
P2,2014-04-03,EMR,Emerson Electric,0.010869565217391304,entree
P2,2014-04-03,GD,General Dynamics,0.010869565217391304,entree
P2,2014-04-03,HUBB,Hubbell Incorporated,0.010869565217391304,entree
P2,2014-04-03,ITW,Illinois Tool Works,0.010869565217391304,entree
P2,2014-04-03,INTC,Intel,0.010869565217391304,entree
P2,2014-04-03,IBM,IBM,0.010869565217391304,entree
P2,2014-04-03,MMM,3M,0.010869565217391304,entree
P2,2014-04-03,NDSN,Nordson Corporation,0.010869565217391304,entree
P2,2014-04-03,XEL,Xcel Energy,0.010869565217391304,entree
P2,2014-04-03,NUE,Nucor,0.010869565217391304,entree
P2,2014-04-03,PH,Parker Hannifin,0.010869565217391304,entree
P2,2014-04-03,SLB,Schlumberger,0.010869565217391304,entree
P2,2014-04-03,TER,Teradyne,0.010869565217391304,entree
P2,2014-04-03,TXN,Texas Instruments,0.010869565217391304,entree
P2,2014-04-03,EME,Emcor,0.010869565217391304,entree
P2,2014-04-03,WDC,Western Digital,0.010869565217391304,entree
P2,2014-04-03,KLAC,KLA Corporation,0.010869565217391304,entree
P2,2014-04-03,LNT,Alliant Energy,0.010869565217391304,entree
P2,2014-04-03,HD,Home Depot (The),0.010869565217391304,entree
P2,2014-04-03,LRCX,Lam Research,0.010869565217391304,entree
P2,2014-04-03,D,Dominion Energy,0.010869565217391304,entree
P2,2014-04-03,MU,Micron Technology,0.010869565217391304,entree
P2,2014-04-03,EXPD,Expeditors International,0.010869565217391304,entree
P2,2014-04-03,PNW,Pinnacle West Capital,0.010869565217391304,entree
P2,2014-04-03,MSFT,Microsoft,0.010869565217391304,entree
P2,2014-04-03,CDNS,Cadence Design Systems,0.010869565217391304,entree
P2,2014-04-03,FAST,Fastenal,0.010869565217391304,entree
P2,2014-04-03,APH,Amphenol,0.010869565217391304,entree
P2,2014-04-03,COHR,Coherent Corp.,0.010869565217391304,entree
P2,2014-04-03,MCHP,Microchip Technology,0.010869565217391304,entree
P2,2014-04-03,IEX,IDEX Corporation,0.010869565217391304,entree
P2,2014-04-03,CRH,CRH plc,0.010869565217391304,entree
P2,2014-04-03,CSCO,Cisco,0.010869565217391304,entree
P2,2014-04-03,FLEX,Flex Ltd.,0.010869565217391304,entree
P2,2014-04-03,AES,AES Corporation,0.010869565217391304,entree
P2,2014-04-03,SNPS,Synopsys,0.010869565217391304,entree
P2,2014-04-03,JBL,Jabil,0.010869565217391304,entree
P2,2014-04-03,MLM,Martin Marietta Materials,0.010869565217391304,entree
P2,2014-04-03,CIEN,Ciena,0.010869565217391304,entree
P2,2014-04-03,NTAP,NetApp,0.010869565217391304,entree
P2,2014-04-03,NRG,NRG Energy,0.010869565217391304,entree
P2,2014-04-03,AMZN,Amazon,0.010869565217391304,entree
P2,2014-04-03,IRM,Iron Mountain,0.010869565217391304,entree
P2,2014-04-03,STLD,Steel Dynamics,0.010869565217391304,entree
P2,2014-04-03,FE,FirstEnergy,0.010869565217391304,entree
P2,2014-04-03,SBAC,SBA Communications,0.010869565217391304,entree
P2,2014-04-03,FIX,Comfort Systems USA,0.010869565217391304,entree
P2,2014-04-03,AME,Ametek,0.010869565217391304,entree
P2,2014-04-03,PLD,Prologis,0.010869565217391304,entree
P2,2014-04-03,NVDA,Nvidia,0.010869565217391304,entree
P2,2014-04-03,PWR,Quanta Services,0.010869565217391304,entree
P2,2014-04-03,AMT,American Tower,0.010869565217391304,entree
P2,2014-04-03,BRK-B,Berkshire Hathaway,0.010869565217391304,entree
P2,2014-04-03,LII,Lennox International,0.010869565217391304,entree
P2,2014-04-03,AKAM,Akamai Technologies,0.010869565217391304,entree
P2,2014-04-03,TDY,Teledyne Technologies,0.010869565217391304,entree
P2,2014-04-03,ON,ON Semiconductor,0.010869565217391304,entree
P2,2014-04-03,EQIX,Equinix,0.010869565217391304,entree
P2,2014-04-03,NDAQ,"Nasdaq, Inc.",0.010869565217391304,entree
P2,2014-04-03,STX,Seagate Technology,0.010869565217391304,entree
P2,2014-04-03,CBRE,CBRE Group,0.010869565217391304,entree
P2,2014-04-03,MPWR,Monolithic Power Systems,0.010869565217391304,entree
P2,2014-04-03,DLR,Digital Realty,0.010869565217391304,entree
P2,2014-04-03,TSLA,"Tesla, Inc.",0.010869565217391304,entree
P2,2014-04-03,DUK,Duke Energy,0.010869565217391304,entree
P2,2014-04-03,META,Meta Platforms,0.010869565217391304,entree
P2,2014-04-03,LDOS,Leidos,0.010869565217391304,entree
P2,2014-04-03,ORCL,Oracle Corporation,0.010869565217391304,entree
P2,2014-04-03,NOW,ServiceNow,0.010869565217391304,entree
P2,2014-04-03,SMCI,Supermicro,0.010869565217391304,entree
P2,2014-04-03,TEL,TE Connectivity,0.010869565217391304,entree
P2,2014-04-03,VMC,Vulcan Materials Company,0.010869565217391304,entree
P2,2014-04-03,CDW,CDW Corporation,0.010869565217391304,entree
P2,2014-04-03,NXPI,NXP Semiconductors,0.010869565217391304,entree
P2,2014-04-03,TT,Trane Technologies,0.010869565217391304,entree
P2,2014-04-03,ACN,Accenture,0.010869565217391304,entree
P2,2014-04-03,GNRC,Generac,0.010869565217391304,entree
P2,2014-04-03,XYL,Xylem Inc.,0.010869565217391304,entree
P2,2014-04-03,ETN,Eaton Corporation,0.010869565217391304,entree
P2,2014-04-03,GOOG,Alphabet Inc.,0.005434782608695652,entree
P2,2014-04-03,GOOGL,Alphabet Inc.,0.005434782608695652,entree
P2,2014-04-03,AVGO,Broadcom,0.010869565217391304,entree
P2,2014-04-03,MRVL,Marvell Technology,0.010869565217391304,entree
P2,2014-05-02,AMD,Advanced Micro Devices,0.010752688172043012,entree
P2,2014-05-02,APD,Air Products,0.010752688172043012,entree
P2,2014-05-02,SWKS,Skyworks Solutions,0.010752688172043012,entree
P2,2014-05-02,ADI,Analog Devices,0.010752688172043012,entree
P2,2014-05-02,AMAT,Applied Materials,0.010752688172043012,entree
P2,2014-05-02,CAT,Caterpillar Inc.,0.010752688172043012,entree
P2,2014-05-02,GLW,Corning Inc.,0.010752688172043012,entree
P2,2014-05-02,CMI,Cummins,0.010752688172043012,entree
P2,2014-05-02,DOV,Dover Corporation,0.010752688172043012,entree
P2,2014-05-02,ECL,Ecolab,0.010752688172043012,entree
P2,2014-05-02,EMR,Emerson Electric,0.010752688172043012,entree
P2,2014-05-02,GD,General Dynamics,0.010752688172043012,entree
P2,2014-05-02,HUBB,Hubbell Incorporated,0.010752688172043012,entree
P2,2014-05-02,ITW,Illinois Tool Works,0.010752688172043012,entree
P2,2014-05-02,INTC,Intel,0.010752688172043012,entree
P2,2014-05-02,IBM,IBM,0.010752688172043012,entree
P2,2014-05-02,MMM,3M,0.010752688172043012,entree
P2,2014-05-02,NDSN,Nordson Corporation,0.010752688172043012,entree
P2,2014-05-02,XEL,Xcel Energy,0.010752688172043012,entree
P2,2014-05-02,NUE,Nucor,0.010752688172043012,entree
P2,2014-05-02,PH,Parker Hannifin,0.010752688172043012,entree
P2,2014-05-02,SLB,Schlumberger,0.010752688172043012,entree
P2,2014-05-02,TER,Teradyne,0.010752688172043012,entree
P2,2014-05-02,TXN,Texas Instruments,0.010752688172043012,entree
P2,2014-05-02,EME,Emcor,0.010752688172043012,entree
P2,2014-05-02,WDC,Western Digital,0.010752688172043012,entree
P2,2014-05-02,KLAC,KLA Corporation,0.010752688172043012,entree
P2,2014-05-02,LNT,Alliant Energy,0.010752688172043012,entree
P2,2014-05-02,HD,Home Depot (The),0.010752688172043012,entree
P2,2014-05-02,LRCX,Lam Research,0.010752688172043012,entree
P2,2014-05-02,D,Dominion Energy,0.010752688172043012,entree
P2,2014-05-02,MU,Micron Technology,0.010752688172043012,entree
P2,2014-05-02,EXPD,Expeditors International,0.010752688172043012,entree
P2,2014-05-02,PNW,Pinnacle West Capital,0.010752688172043012,entree
P2,2014-05-02,MSFT,Microsoft,0.010752688172043012,entree
P2,2014-05-02,CDNS,Cadence Design Systems,0.010752688172043012,entree
P2,2014-05-02,FAST,Fastenal,0.010752688172043012,entree
P2,2014-05-02,APH,Amphenol,0.010752688172043012,entree
P2,2014-05-02,COHR,Coherent Corp.,0.010752688172043012,entree
P2,2014-05-02,MCHP,Microchip Technology,0.010752688172043012,entree
P2,2014-05-02,IEX,IDEX Corporation,0.010752688172043012,entree
P2,2014-05-02,CRH,CRH plc,0.010752688172043012,entree
P2,2014-05-02,CSCO,Cisco,0.010752688172043012,entree
P2,2014-05-02,FLEX,Flex Ltd.,0.010752688172043012,entree
P2,2014-05-02,AES,AES Corporation,0.010752688172043012,entree
P2,2014-05-02,SNPS,Synopsys,0.010752688172043012,entree
P2,2014-05-02,JBL,Jabil,0.010752688172043012,entree
P2,2014-05-02,MLM,Martin Marietta Materials,0.010752688172043012,entree
P2,2014-05-02,CIEN,Ciena,0.010752688172043012,entree
P2,2014-05-02,NTAP,NetApp,0.010752688172043012,entree
P2,2014-05-02,NRG,NRG Energy,0.010752688172043012,entree
P2,2014-05-02,AMZN,Amazon,0.010752688172043012,entree
P2,2014-05-02,IRM,Iron Mountain,0.010752688172043012,entree
P2,2014-05-02,STLD,Steel Dynamics,0.010752688172043012,entree
P2,2014-05-02,FE,FirstEnergy,0.010752688172043012,entree
P2,2014-05-02,SBAC,SBA Communications,0.010752688172043012,entree
