date,P1_reeq,P1_cons,P10_reeq,P10_cons,P2_reeq,P2_cons,P3_reeq,P3_cons,P4_reeq,P4_cons,P5_reeq,P5_cons,P6_reeq,P6_cons,P7_reeq,P7_cons,P8_reeq,P8_cons,P9_reeq,P9_cons
2006-06-22,256.2746275724517,201.55091561324335,294.14203867520894,249.7276802928972,249.4271540307782,193.3941735861208,255.3905362830179,225.7398066652611,377.86508130314223,73.05175680947754,200.81399509358798,152.28682654096485,228.4768741476672,215.49274027747944,281.02975320934024,264.00458980995177,382.00543920492754,246.70602803375482,79.38904491903651,74.19921861537304
2006-06-23,257.17732120693546,202.50386848553313,298.5601783379037,253.7541300675877,250.4728670161702,194.54217711193397,255.5805366869735,225.9069714064409,380.62701299870946,73.56656116088514,200.98055230521206,152.51196873452915,228.43506082150404,215.66218870028055,282.3318536262964,265.15496006798054,385.17148926305117,247.2104736646461,78.58079291989823,73.59361959290605
2006-06-26,258.98842721965207,203.95983883589585,300.9142221549042,255.83273161117336,252.2806150816586,195.9444929803705,257.1942072351544,227.4662067073946,382.44701135952386,73.8635737872009,202.43973946305786,152.93810430561098,229.61232809071535,216.63114167267403,284.7019447508989,267.1753733148594,389.0708921633866,252.89010457868716,78.98559195831511,74.01484547041828
2006-06-27,255.77292471826811,201.7857879547392,299.68745855094295,254.9869036193342,248.6974803629738,193.52809825489143,255.91531409005185,226.27677122094474,374.7465314313243,72.33034917520322,197.6078635232542,149.57685045835655,228.81332650674418,215.48168360796603,280.65553573351593,263.2122501967007,385.6016049170737,251.2736980287801,78.17166077563803,73.48207071495597
2006-06-28,256.70996390994014,202.61754795773902,302.091384130846,257.0557429729905,249.36680046850188,194.10694734710245,257.8794156711357,228.05139793124022,376.04249449361487,72.6232476558421,197.5994929085237,149.37798418388928,229.93380804972196,216.58152054304853,281.18625923189364,263.94492346826553,388.2505511482716,252.7120888927415,78.5830850641154,73.98195743739925
2006-06-29,264.880694815577,208.84515919960208,310.813147934838,264.0959257358445,258.4933381216515,201.2140985415864,261.03727798569895,230.6578650176423,390.74461372049535,75.62937425892389,204.4357790221163,154.44062650275023,232.8039119051985,219.06353303871978,293.9556627297062,276.39594078101226,400.1405380918933,259.03640209374555,81.7233261268131,76.7905303210681
2006-06-30,266.2554375702435,209.83650317670498,312.99535762601727,265.99545399648053,260.20977988664964,202.43459459121377,260.80066710492576,230.6634739254208,401.4053911718614,78.2907261587526,205.60110996645824,154.94490613553572,232.91267698584196,219.57189272993912,296.4050426894811,277.99225905431484,399.83879309029396,257.7600154424316,81.16644881338061,76.45847861317635
2006-07-03,268.0639219147351,211.4954348844799,315.4449442316122,268.0671443484758,261.78562213365547,203.90516964254428,263.3854371548811,233.033336688348,400.16404427224774,77.74965522047283,206.42855125883372,156.2999495425644,235.0998090060176,221.48418755568417,297.8023109922723,279.9608533788081,404.9547021222005,260.7488353199475,82.32948893494438,77.34806493194165
2006-07-05,263.99987237528376,208.3834526241657,312.60109122159486,265.4621584763123,257.112439762537,200.18244251600453,262.38245869317205,232.23043971683177,395.62809218643713,77.06120791762572,201.1836652972839,151.60549338367133,234.44292212161952,220.53946605628298,290.96394137979996,272.6066450952988,404.80828767523826,263.466554359807,80.53078769425419,75.90004712599902
2006-07-06,264.2745233752504,208.51594162544487,311.61312855938144,264.782658759613,257.5510704526741,200.43370710566492,261.92883924053405,231.92324115460988,394.9078546458,77.09034728634549,202.1565074560295,152.2048702659397,233.86649758323588,219.9971377001125,292.6599442276532,274.12166317587344,403.55502555339217,262.4924892342938,80.50406304746912,75.68611006209197
2006-07-07,261.3265642408797,206.61815936829396,309.28912482437363,262.8796292702108,253.9111371682972,197.97309838863146,262.2631955450348,232.3061429423279,391.87837431194833,76.42135610465624,197.96147724948955,149.91903286397772,235.69856935144242,221.60742336624483,286.875010934958,269.0556078373146,397.81586492660614,259.7007115017522,79.18398214612162,74.52174347525457
2006-07-10,259.49550168101354,205.85882074632133,310.2053613240462,264.0065828989714,251.4494312000518,196.81029059585651,263.3235230700675,233.15863239174507,390.46242638233804,76.12158892645519,192.95880296397883,146.32837400380075,236.83029495106533,222.5333872307959,286.410128523316,268.61738633563726,394.56822416526325,259.2994073671165,77.46974625722429,73.14484676004737
2006-07-11,261.55603587644606,207.22848789852603,311.74002595133805,265.1644920307489,253.36596560539854,198.08421034229366,265.75455546134214,234.85796682539822,390.1190679078404,76.2304162288395,196.03917666074904,148.98439083139135,238.20219364291896,223.8377262256162,287.2831699011819,269.1431007164181,395.8111242141015,259.03904996469424,79.0636976008418,74.5718945493382
2006-07-12,257.6363435237738,204.52665566521065,309.51269742613414,263.8678448445011,248.95464733522456,194.91086534695884,264.38019106646794,234.0612243756247,384.4195032523559,75.3342870397972,190.97852400772626,145.6125300036854,236.62284188807902,222.46363054214714,282.0015470451988,263.84476960632816,393.938943243565,257.0037059922149,77.38471047559528,73.39772929186957
2006-07-13,253.22593486139482,200.89988256327618,302.32170492103575,257.3897216444912,244.02540126902326,190.7394780619962,262.6879928749087,232.66625575514072,375.3235985714569,73.53408876692981,187.36246055642036,142.80129536414097,235.9946343392917,221.83920864287347,274.8243969657615,257.06730557012025,385.7418050699057,252.60444114907705,76.72772125454709,72.89049910161887
2006-07-14,251.88809305624406,199.59023099895447,302.1857691310923,256.9432841640286,242.40935545394484,189.17599260542414,262.68762658713024,232.38540561834745,368.43909070032197,71.76116641640526,187.46259107018432,141.82274749737758,235.93128119429528,221.72523225836034,271.2501479244612,254.04052295646804,379.4052309950223,249.24348800930755,76.19370142679054,72.4562089898969
2006-07-17,250.38817717677767,198.23864976469326,294.8211494796112,250.7680912665498,240.8576207598569,187.69213666979695,261.58302292044687,231.52239233675826,371.0589946693468,72.20692951358404,187.18020365936817,142.00671707907335,236.57188901706454,222.24196154272383,267.8481857241452,250.7987829287218,380.0395340163936,249.09990324352515,76.0096027014417,72.17103700677849
2006-07-18,250.93736584520775,198.79517910792651,294.43469160673084,250.60249410499398,241.2128829245493,188.13411870681261,262.891325131134,232.51565181949056,369.5692901889714,71.48196261674346,188.0711480531703,143.09929447125415,237.1360858655421,222.8752767717334,268.33380370524037,251.19706239409254,386.3877557202181,253.16166119151734,75.63092586230327,71.69776790845015
2006-07-19,257.30431965733544,204.14275671715467,303.0276960216286,257.88347970721514,248.28253824741935,194.13312361056987,265.53079117955247,235.13531321161875,379.6016110505098,73.06543765175027,193.33161837501964,148.5128352050374,240.21943910285376,225.8202006866158,276.61769987693174,259.2920042597017,396.9857152275173,259.9012821506031,77.71142970866104,73.91523353813814
2006-07-20,252.38895933843142,200.29858792756116,296.17214101243974,252.25669910509802,242.41353991133695,189.36927602142208,265.23858760964146,235.03906775639686,376.2737375036029,72.20713595039425,189.43860093536836,145.87105012451835,241.77177651465465,227.24676576326112,267.28046214268767,250.1647445507782,387.2009969448469,252.8739606497072,74.30410325348114,70.62120383244199
2006-07-21,247.55650038381165,196.5983952571105,290.5091282218444,247.90729261422393,236.85059547696554,184.90698517021895,264.07221219144554,234.40418000787304,374.2672617784043,71.71229882034498,181.03526705249612,139.14331444152984,242.77056271846035,227.91061609356873,261.51760228244115,244.36998705029472,380.2273203790324,247.60506994201324,73.09480479145766,69.21153693564752
2006-07-24,252.82431504133336,200.9372872001241,297.0429713155926,253.08781269136472,242.47396683719725,189.66233971031266,267.21479861204864,237.0139907384497,378.8949514000224,72.61612652804736,186.05038133037053,143.5424744933896,244.5443022965055,229.54910416078812,269.33270788655574,252.48801562348686,388.9285505137636,253.44025819874852,74.83867918752762,70.69474424726688
2006-07-25,254.83723297552828,202.39586390920743,301.11139159750707,256.8872865789094,244.55797704830977,191.0940701358315,268.69061744281424,238.50796648522888,379.09010450583247,72.7339067651535,188.109181819708,144.06588582875767,245.94657038892984,230.82251835741275,269.9749575322002,253.32188662357677,396.75081805777944,258.8230636105074,75.15511279919774,71.20430526748123
2006-07-26,254.38633283461942,202.34003609045607,302.8982590683726,258.79516846371615,243.57698896989487,190.62939871995354,270.54288347017524,239.99811895907575,368.4969514024203,71.14515485718788,186.33157587853006,142.81150451049572,246.75853103353978,231.71417982220504,268.3458408486485,251.25647060566442,401.78719231770555,264.03764007632947,75.77390472260018,71.3010221127269
2006-07-27,254.51648754644265,202.0845671517338,301.8682519476596,258.1165551145175,244.0249652099084,190.6085432695923,269.30852914576184,238.9941164676156,367.1115886702696,70.88507924360405,189.349435707962,144.96603372991905,245.2632743549005,230.48984317079996,267.93889261204134,250.92207119136285,396.67398976320317,259.15261934092075,75.9301128346444,71.57678605970708
2006-07-28,258.9775538837427,205.67226606864426,302.7932079865739,259.06518050019935,249.09096960653682,194.80330429522212,270.67992772475725,240.08900314088464,375.03519916218886,72.46641887368708,194.27148195769257,150.23918568580905,246.86330667115558,232.073858345449,274.0861989321306,256.80708885089507,408.43412914690856,265.13496473927705,78.01342653434571,73.49619716631153
2006-07-31,259.6368306957024,205.65299244997718,304.64388914930737,260.7879366506752,250.03809219589897,194.93863501861026,270.0401095600379,239.50485752606244,372.09962794109134,72.11942492729636,195.32523323272798,149.75893344186042,245.60852222469686,230.70750447494984,274.9448142595797,257.2405907597142,413.03425590914634,266.780282628024,78.5686812291389,74.10197083746493
2006-08-01,256.648486070981,203.5407655960872,303.46558671465294,259.7541138630013,245.89695694914403,191.72417280517223,272.2951748145288,241.81532878650862,364.0595295856407,70.47190838638969,190.63326442289656,146.47265226491294,247.65029309815225,232.76074078871065,270.81872879988,252.57389607807266,405.8519383308349,262.71510515384324,76.56372558015747,72.12251330917154
2006-08-02,258.837146758747,205.1902502964618,306.6271521240508,262.20437611119553,248.7708165136044,193.9736658184368,271.31903489914765,241.14078638758264,365.9395737120857,70.67685572177238,192.6857961936549,148.81026701433154,246.9052084176932,232.2256296322972,274.7919351099395,256.1968901935354,410.5202615828454,264.52444214658215,77.7279487102575,73.24442887419423
2006-08-03,260.8697280776215,206.6953222025176,306.4241321869339,261.16473887954766,251.50927532552967,196.21368585376982,270.1172689187483,239.7331940961138,368.90570179095425,71.50977339905248,196.08560572064005,151.20322499959815,245.81424185780716,230.8274175921629,279.25419929487003,260.9340536355412,411.98554763870493,268.36036370247837,78.73086905609703,74.1610295963598
2006-08-04,259.5535847411478,205.93780991253303,304.10198834550835,259.29719319689485,249.8992906360938,195.29200105787422,270.2024524512404,239.63285431015845,366.8384884419656,70.85234150151119,194.77111009137113,150.28437521478233,244.8804575253736,230.53208048136324,278.625397444663,259.9138925678854,412.52009989937574,270.91932206179905,77.86030772072151,73.21880994909534
2006-08-07,258.7484561507324,205.269663895904,306.33537217803223,260.79480909139335,249.33360752155156,194.84653425566,268.47487731666416,238.0973475602579,368.27570851916164,71.37774750318837,193.3732273465112,149.7388287000805,243.57207849515154,228.30310687717156,277.4347018178879,258.47298106856357,410.4932616378117,269.88260651420984,77.403520378091,72.91147971354471
2006-08-08,257.2217478332534,203.8378602578498,303.6923595039146,258.82810778099736,247.38219731565474,192.91745532123915,268.92966984987817,238.66267475921944,370.9349775004629,72.105658971443,192.3258076558111,149.3202380380851,245.53722365352633,230.36092974142738,270.9698451033515,252.4236885184535,409.2342087270074,265.2307448803675,76.98726615456576,72.46309127601424
2006-08-09,256.19376833203586,202.52882217605978,302.940678596388,259.00754396008364,245.8784517424468,190.99946950400505,270.0416877018547,239.85586174665542,368.70196449528214,71.28437452667394,192.6001529676432,148.45102429501597,246.18579092857217,231.02264251107067,266.65115824045387,248.66648711659067,402.44612660736357,258.2208692844851,77.1183882316488,72.46326359706887
2006-08-10,257.357614524924,203.28147004844982,301.7972700133302,258.0746547330918,247.28981331443663,191.97409681116412,270.01868298046196,239.80217555916025,369.4450914770518,71.19190149525446,195.39265467512487,150.98349543881434,245.80969896880262,230.6345543829776,268.8869378945028,251.0272409167968,401.4840955667716,256.5452847580714,77.66562859357175,72.91493216611488
2006-08-11,254.65708996893827,201.42152726319185,298.4463308959564,254.9065079067167,244.1975323623887,189.82421993884992,269.2969925173595,239.12796660855918,366.19468118097143,70.52456690788273,191.04484365055364,148.13197201623836,245.01379390163115,230.000086348135,267.58682367681155,249.69175889645078,398.62276054891794,254.58444100810752,76.57740421003213,71.89007556779627
2006-08-14,255.72269300038317,201.81965752931364,297.69878112609126,254.03364846857178,245.2632075672468,190.1426978236664,270.23773592953853,239.79629450524692,369.7564036849163,71.02441940121751,192.87442443933338,148.70265826272518,246.10855598491244,230.95593482736902,267.445296176849,249.75717652067343,399.83692603860715,255.16515389388158,77.40306552320001,72.5566406341747
2006-08-15,262.1442278913852,206.4659697315634,302.6320589017955,258.32365751656243,252.41822308137233,195.41546000626457,272.7947321088574,241.8354166294105,382.43811387588863,73.54969062704777,200.9232815473299,155.39335370576586,248.0499939803851,232.75264444648096,273.2572600122645,255.72192476270027,417.2051569881864,260.98406380748884,79.7769237278818,74.79931970355848
2006-08-16,265.8804997897637,209.5108793979434,305.85073693431457,260.8666258201753,257.1537780776054,199.59354534166704,271.8518812543464,240.38434445872733,384.8969907322828,74.24957325459441,206.69010362231958,161.52147703526535,246.44460642210603,231.1464237338811,279.2774356603594,261.477640175859,423.3472406690295,263.89167962054063,81.5005998375822,76.65988155948803
2006-08-17,265.72152369710824,209.1014997666138,303.2670229878464,258.49418032500773,257.048740782888,199.08303083039814,271.48249256243474,240.35722572288745,387.2570626620439,74.29787603711821,206.68637316425884,160.7863323103822,245.7738014304302,230.6069428064389,280.7715637163338,262.5941761195184,423.7983786166896,263.80303187976784,81.2872467243067,76.4216638258056
2006-08-18,266.99030784641906,209.90622959272284,307.0304909151988,261.81776063850805,257.997590728476,199.51820347155268,273.96123977783196,242.5721087894757,388.16526682178124,74.31069966756733,207.24326523000533,160.57489725668754,247.97265612292193,232.6088910686665,280.09031601577334,261.8113776945006,425.30000379369676,264.75138728453504,81.80640159617536,76.9473690821482
2006-08-21,264.80113015231285,208.4499138953534,306.4289825349074,261.3428044658665,255.28933928008087,197.62319596872183,274.2316469699214,242.920569340103,384.2892215618555,73.58068772896614,203.46684722385496,157.51286924008213,248.38504430145528,232.9107650010309,277.45828405610797,259.7715264724949,421.05040573669265,263.7672147870864,80.8459668175039,75.95160453695327
2006-08-22,265.1999938407756,208.77547416119083,307.3612970500864,262.0862995264372,255.54358535659347,197.7970306716145,275.19785645638774,243.79146564072258,383.5601553357117,73.64810552148437,204.1954223037083,158.04562519584448,249.9758550105634,234.5333440075953,276.5941957486628,258.30610998352785,421.92632700325623,265.1511938982014,80.2379148151325,75.23170996364468
2006-08-23,262.7136814223937,206.68202462396295,303.8940956977636,259.4860765663283,253.0137767549877,195.56318802826473,273.18681806775663,242.3252437019713,381.5697835684133,73.28132454260057,202.04940194683417,156.15547702705794,247.9036013800916,232.52405468516903,272.9691035688601,255.05053509459734,418.7025041137114,263.3685289657516,80.26502180778216,75.2720272644689
2006-08-24,262.90129396208937,206.4707194811174,304.0213042395043,259.7205154554474,252.83228662471748,194.89255901218078,274.91950895820975,243.8911130375719,381.41895560146156,73.31684835885004,202.6712480172472,155.84401253074154,249.08134835461334,233.7507242074913,270.48615838799714,252.4114706707356,423.00505608327603,264.6668728892979,80.36127079411425,75.41158393071885
2006-08-25,263.059107249734,206.77762826105,306.7398979239379,262.93979607048504,252.71580861019314,194.8268165010299,276.2233666257362,245.5822125464955,380.1919887920989,73.00099755100872,202.9930511174095,155.5818977225149,249.0329487584814,233.66257821256238,269.597028630004,251.56404811431122,423.9907718237736,267.12773365755817,79.92273174122951,74.98303643468282
2006-08-28,265.48854168896844,208.90198354807356,307.1687293816596,263.88411061900126,255.22712487496202,196.948251317098,278.02121084641277,247.61642626114616,382.2069418424132,73.37296358074104,205.84329979719323,157.71930482456742,250.74698973668723,235.1133370628981,272.9595391877882,255.40593277453755,429.13884145043494,271.6709771646606,80.64197020140884,75.62827011392017
2006-08-29,267.13442104064,209.917582075099,309.7006181571,265.8412794879655,257.0789386731877,198.12592679474187,278.60042657923486,247.94062685151923,384.1460546751054,73.7575342750803,209.0075514442746,160.37901782714516,251.0318961285835,235.51356943714285,272.9433648483731,254.7620267577463,430.6845277158022,272.68050988387466,81.27770432170824,76.06640209559245
2006-08-30,267.9113848407544,210.12607577363673,307.57926285488435,264.2490919177658,258.51281886722387,198.80209242392164,276.497668140591,246.3007330878943,392.1441537183451,75.3696020319786,210.6895125191579,161.7224004459131,249.48466031469562,234.04122662464067,273.3806507935353,254.9693396646941,434.77911083640333,275.0760120476409,82.73628885075912,77.5043444930078
2006-08-31,268.4430134983911,211.224407993476,307.73924955529696,264.7566996534447,258.76684368888056,199.76581374268903,278.14571089993535,247.86217008313022,392.5637920467154,75.32436376140346,209.2581161010764,161.50734226721187,252.3065738652042,236.58566520335114,274.93382859698625,256.91517245692523,435.2080707058816,276.56005913920364,82.55413380693261,77.56950197511911
2006-09-01,269.5403084177891,211.98552414871182,312.00840914542243,268.3243973301157,259.92354844064977,200.6129772638546,278.86252673554895,248.28050063385734,392.0004648859577,75.1391353195707,210.3911400704572,161.71584904769065,252.08129618646538,236.2114681212701,276.99536852650397,258.7867267073219,435.1286682943606,275.1247814491465,82.02157483037408,77.31030459812823
2006-09-05,270.7864796736277,213.09817097198547,314.5054653893194,270.46968256374765,261.65275369144825,202.28281168175954,277.91234163960826,247.15704569790853,394.02723616637434,75.5361902723238,211.90405372489957,162.92295847689851,250.23365724228003,234.41600430643848,279.0082838988846,261.35777482341695,444.39030263728785,280.8778806168028,82.21157185002717,77.3815285424695
2006-09-06,265.4431634593226,209.2464366463977,307.98242871760795,265.15396083067526,255.69327788241026,197.75270965560784,275.8094556103717,246.07569951397412,385.7775225873195,73.76362167755562,205.26326676628202,157.273383408374,249.00079934536421,233.80948957581327,273.6429756553003,255.93075853646084,438.9992755477813,278.66935833306064,79.71406520428471,75.05102258559089
2006-09-07,264.1469352808858,208.2016777170983,305.1840591121387,262.3421565247141,254.4139772079834,196.71871834246434,274.5928724091054,244.9569867863828,387.21453505179034,73.89060853686364,203.55543823024257,156.55191764320628,248.61723976692448,233.65556501495502,271.6660653832295,253.88340783322246,438.62123112232905,278.1707099337356,79.81505675194985,74.8306241790459
2006-09-08,265.3814119318962,208.61662597500907,303.0725774670276,260.4931136378297,256.0001770788974,197.26539758561177,274.1898331591601,244.85402894351597,391.21028136279944,74.72442802387353,206.7521271485741,158.0195109880408,249.00179255299787,234.13841433034642,271.6425146559322,254.23036717154037,441.20049044134964,278.8812369886061,80.67352313808844,75.52358098562961
2006-09-11,264.9225511471468,207.5959255727843,296.06307876000636,254.14975830734602,255.70983607935295,196.21910192140265,273.0691638313789,243.9367333770927,394.1242805374749,75.30611370799414,208.67587628047897,158.42003536837896,248.91500466025994,233.9603055126725,270.2304713173213,253.13784950862197,443.98772671731797,279.1812611300349,80.5417800002692,75.42995891222792
2006-09-12,268.40995789812075,210.17223907339596,297.11361665756135,254.61630629832618,260.11668784324115,199.6845094071152,272.2454851951123,242.9455916836007,398.0052310788261,76.18366557302132,214.6196956844727,163.89484359170527,247.67073550560912,232.55800365964254,273.90838742510584,257.2412085673768,449.25425398200883,285.00331947976736,83.61039160304131,78.0530384291247
2006-09-13,270.4948295369519,212.55646425467697,301.9307882149711,258.8934151182114,262.3578100271197,202.31843998291563,273.42331211247927,244.23524010346495,401.60673643359166,77.09315994353312,215.14113090801064,165.36054598321203,248.2025607267914,232.91614467328034,277.8355569911941,261.67062612593975,454.2695319224732,287.4612651120386,83.88556360785563,78.58255437429543
2006-09-14,270.71969556273416,211.99336773257724,298.840272572804,256.2214166584882,263.00032299361254,201.96293906001785,271.84879480663864,242.88955221211947,402.0791172026496,77.09870221207909,218.21153871503728,166.51869171758872,247.69558111067846,232.17363335648312,277.56168011969356,260.96523355671,450.11549842345613,285.438923467001,84.00676300260609,78.50263054486464
2006-09-15,271.2733264803495,212.61926199981792,299.46083463714143,256.53845599578483,263.6135150896273,202.70106318521746,272.0848503772443,243.00840125810973,404.2306970006569,77.46558657096617,219.2069914331517,167.36097448393176,248.00828939259378,232.4243235425626,278.00220347897334,261.8032335126919,452.76450040072785,287.68890813459734,83.32821511907869,77.80241702650333
2006-09-18,271.8781885727736,213.30926266342152,303.48789924200923,259.99139043973673,264.5417960752177,203.74996459106222,271.2459538306193,242.3036289920585,406.1674989244674,77.89688554162838,220.28416323511053,169.1251778824934,246.39293253170015,231.10313568954294,278.78335536722807,262.44009780690084,449.3224901413107,284.2882938160653,83.47745870619406,77.95470032946957
2006-09-19,270.6356077904768,212.80326439473038,298.7314707472728,256.31262322050617,263.0382295413371,203.0794595554615,271.2566146827146,242.3970640832002,402.0356626212602,76.69958781355965,219.36247247986353,169.12002161251073,246.87784751739645,231.60166043358132,278.1988078636915,261.86970079285294,449.674602792925,288.09881786745876,82.69723479244446,77.30567101306806
2006-09-20,272.6884540141628,213.8353654966827,297.20396993742145,254.98154633540335,265.63646051325316,204.49889125905568,270.7541091014844,241.9345673737438,413.6383343390272,78.04380257462653,223.06021507808694,172.49056451354656,246.91699753857586,231.53352066720842,279.6192303517829,263.2866931198317,451.734874710519,288.42016822930543,84.08787439088789,78.67361330647962
2006-09-21,270.0685927646878,211.98936462699973,295.3440764324799,253.28778194633276,262.55356337741694,202.358415744766,270.4062672169771,241.22304465599078,411.98408905285476,78.12166589116963,220.02922171780847,169.907614768706,246.12452736653427,230.87346521894173,275.23483531598833,259.00567176497333,450.7845969513929,288.70749843229004,82.79972149518852,77.46696469449033
2006-09-22,268.7614442174188,210.66594170426342,293.4330037248536,251.2612144088866,261.1769606852652,200.90490918011773,269.5467691756656,240.42004713409278,411.35220361651204,78.21405000209401,218.48420738202395,167.74189058672943,245.5354139592708,230.22848618204955,273.78779097814646,257.542188880482,448.3196234910878,286.6301525055678,82.610122021432,77.52004752677061
2006-09-25,272.3693553371513,212.74289702364854,293.9411425862528,251.87577595812178,264.83468349513333,202.78999199571822,272.52149581252144,243.22538746070686,416.665956366984,79.10809364011241,222.1512630825274,169.623944204553,248.80090624631148,233.07166253921775,276.8346108084166,260.5193930939124,454.19861811519934,287.8421792755488,85.2043114462802,80.043676356265
2006-09-26,273.79473545280774,214.12138567389758,299.89108269843337,256.52946276665114,266.39917668409623,204.45435237191245,273.18967230213093,243.52446906557688,419.3362706281159,79.33422223364663,222.2595735726485,169.96489391109913,248.43034736455863,232.44854492256144,280.03936229131756,263.99068308034697,451.67134979991727,287.26300512959773,85.49129728130946,80.11445654530083
2006-09-27,274.65659307107046,215.4649603775457,302.9630564030571,259.45964826704426,266.7040969670503,205.39093748055754,276.31524196706357,246.4671965545868,415.1968580294411,78.49049460069618,221.94716833525712,171.37361712777695,251.22128829847176,235.21288977094108,280.9772609291779,264.72362907369353,448.4816174376498,287.1285828611038,85.48781318373209,80.12947992320869
2006-09-28,275.3070175929899,215.69115793239328,304.61315246599474,260.60897716651226,267.63890772250653,205.75702151504046,275.6822935395245,246.09662112692496,413.45528515835974,78.14193664340497,222.0901085522114,170.52791595639366,250.43026890482327,234.41645984859957,281.97397442686804,265.4489169032878,452.0625272335143,289.0027308322822,86.65907173141865,81.88590602774501
2006-09-29,272.97248042835565,213.90152249073662,304.3809694684509,260.50566204000427,265.1963014138623,203.88002314876272,274.0794314977436,244.65979325825347,411.0589440684418,77.7202956134655,219.51541016137722,168.3280555981668,248.38159043636134,232.44468979005848,278.09387956586875,261.79731869493816,452.6326006360313,289.0953368281449,85.72819908483346,81.33620709596838
2006-10-02,272.07058947114376,213.55671460664715,303.73925486001355,260.06075973925414,264.09147458685044,203.40561844954615,274.14451262398126,244.91950088268288,405.8464533710351,76.83185823913703,217.88475476053654,167.50987571643455,250.2600677510679,234.4519794726234,277.36270755044694,261.4209681092655,447.12584993607277,285.3330062656499,84.91119410719774,80.34714951305632
2006-10-03,272.640582907414,213.12639801615592,299.06658422993246,256.0082583474931,264.85533350183687,202.88076039449953,273.82483578617655,244.6768815102195,409.9042089024512,77.54107960036265,220.61972890247202,166.73437100592278,251.54327744874496,235.34623376465518,276.66350183151616,260.6819989416977,446.17336948238614,285.1948008717951,85.28723123655675,80.69796346012245
2006-10-04,276.79358258468204,216.2373496177863,302.2661573393158,258.63680043991366,269.5136512784537,206.47090839970772,275.3471078414435,245.78686492250384,421.2409203429142,79.81434943356479,224.96712281623388,170.39496756910688,252.61354034575845,236.1428827969921,281.38060513528774,265.6501537204096,452.75939546887616,288.07308882695327,87.5668490457523,82.90154871017744
2006-10-05,279.1563241329228,218.34866869265227,308.7389814557604,264.68581118500293,272.179680316041,208.9455694318463,276.14608757837175,246.49251541032098,423.7566376433539,80.04793154126203,225.6915642997957,171.10840062682857,251.79810181572455,235.45798684089155,287.12020791560076,271.25821727394765,458.60145985215286,289.4339174260886,87.69620111669302,82.98042858556983
2006-10-06,277.912302420589,217.56284843451436,307.1412080235159,262.72611713395685,271.0352267812311,208.36888731123395,274.6247617106558,244.9132142092653,426.7817971481648,81.13813865791133,223.40803779721804,170.7857442314857,250.4285539319583,234.44450688049113,287.0906877832936,270.54869125751054,454.02323558293,286.0219157512058,87.91143083265061,83.19851886025721
2006-10-09,279.53369936167957,219.3592576762375,308.02636540805094,263.801631282913,272.99406363423793,210.53321329110804,274.6240565910692,245.1802837835328,433.0163719813485,82.36057458044733,224.35696882622713,173.1548417040523,250.72322935875658,234.68008267949318,289.8860813753175,273.3932049738291,459.02147933490414,289.42469444085657,88.61715085953578,84.02372752945465
2006-10-10,279.93736740091555,219.96114262056477,311.0115652635356,266.2033751433041,273.03355617917634,210.94796770937265,276.5266312081549,246.5088444824468,434.4483009644507,82.46920976799007,222.6980099907737,172.17016937267206,252.7606138372952,236.51599177858026,290.7940802634743,274.39068360105637,455.14446909687837,287.0811971483514,88.47689992394562,84.08094272267925
2006-10-11,280.70906499850986,220.3486169217305,309.0146531228874,264.49357806497187,273.8448450811764,211.38681155493867,277.04004582504734,246.66372782043962,436.308588801274,83.14122886717264,223.92830077541237,173.1027153951312,254.27540623846843,237.70696994944112,290.4253243690768,274.3513843817148,455.48533348782615,287.9758505674008,89.68245348976731,85.1458401952026
2006-10-12,284.2794336051685,223.4594772880883,313.26195227952195,267.84244248084246,277.6135363256854,214.83751005680014,279.3511220892566,248.21861969454883,445.5752571522502,84.59968772957693,226.33827011629026,175.3361122411883,255.39695912531676,238.8033521055151,295.943502039764,279.96258375579055,467.02960473549587,296.8193481277459,90.26107753233265,85.42856284572821
2006-10-13,286.18550361967056,224.80092280637442,313.9627094654827,268.84758764493597,279.7087126647342,216.30702701257476,280.2315590259357,248.9648892084774,447.20502688505854,84.89321230171537,229.8908112405362,178.06821206525922,254.95479941611518,238.64534751432095,297.0566886981957,281.372415940668,469.9870095872085,298.23649671172603,92.03859853679214,87.16413985080263
2006-10-16,288.7954470350825,227.11630753240235,316.93212480562767,271.45725810333386,282.43558071316045,218.84331192993338,282.0400408581986,250.40387287528858,442.6124495452311,83.87154934753246,231.67046835203027,179.76923878535857,256.4079024819548,239.92149174376632,303.41475764546055,287.07882259890624,475.6411220228343,303.24772009198034,92.22013130574948,87.24653789158526
2006-10-17,286.7386225460504,225.85754101015718,314.90025834634537,269.7913159167144,279.66171168600357,216.96001260290964,283.2673599938028,251.59325524908186,439.6674237410024,83.32209345831465,227.98376741418076,177.4461662631369,258.11601434802026,241.2843487765523,300.3259620301084,283.7175459402484,474.7016104096566,303.6183011642242,90.9276313017335,86.03793546697483
2006-10-18,285.0756112216268,225.142197809632,313.8569365175721,268.9247549564885,277.36341270425044,215.6893484031207,284.52871199764854,253.078705871594,438.79314921413084,82.99334339310683,223.8873678681812,174.6920771112244,260.4875888454564,243.55431724866963,298.5621097341094,282.5466824685632,473.8474364800253,302.4671690864003,89.22317581252159,84.84523380708492
