date,valeur_avant,valeur_avant_operation,valeur,frais,echange,rendement_attendu_avant_frais,tresorerie,serie
2018-03-09,44.028165693874115,44.64119670322421,44.64119670322421,0.0,0.0,0.013923610027555275,0.03922433968876242,P4_reeq
2018-03-12,44.64119670322421,45.06171113672026,45.06171113672026,0.0,0.0,0.00941987367165898,0.03922433968876242,P4_reeq
2018-03-13,45.06171113672026,44.633972301663555,44.633972301663555,0.0,0.0,-0.00949229011208476,0.03922433968876242,P4_reeq
2018-03-14,44.633972301663555,44.473694011588485,44.473694011588485,0.0,0.0,-0.0035909483698159427,0.03922433968876242,P4_reeq
2018-03-15,44.473694011588485,44.388145527284266,44.388145527284266,0.0,0.0,-0.001923574962806494,0.06089902495222734,P4_reeq
2018-03-16,44.388145527284266,44.10668972652029,44.10668972652029,0.0,0.0,-0.006340787555339159,0.06089902495222734,P4_reeq
2018-03-19,44.10668972652029,43.320302038608276,43.320302038608276,0.0,0.0,-0.017829215767221167,0.06089902495222734,P4_reeq
2018-03-20,43.320302038608276,42.981821934789906,42.981821934789906,0.0,0.0,-0.007813428990331536,0.06089902495222734,P4_reeq
2018-03-21,42.981821934789906,43.000928624679126,43.000928624679126,0.0,0.0,0.00044452954828694095,0.06089902495222734,P4_reeq
2018-03-22,43.000928624679126,42.033742018229105,42.033742018229105,0.0,0.0,-0.02249222603753096,0.06089902495222734,P4_reeq
2018-03-23,42.033742018229105,41.047696755999,41.047696755999,0.0,0.0,-0.023458422088675376,0.06089902495222734,P4_reeq
2018-03-26,41.047696755999,42.442622826780706,42.442622826780706,0.0,0.0,0.033983053399405216,0.06089902495222734,P4_reeq
2018-03-27,42.442622826780706,40.71018236157533,40.71018236157533,0.0,0.0,-0.040818412007097606,0.06089902495222734,P4_reeq
2018-03-28,40.71018236157533,40.14458625583554,40.14458625583554,0.0,0.0,-0.01389323439321227,0.06089902495222734,P4_reeq
2018-03-29,40.14458625583554,41.12944823676983,41.12944823676983,0.0,0.0,0.024532871622039105,0.06089902495222734,P4_reeq
2018-04-02,41.12944823676983,40.03230249856858,40.03230249856858,0.0,0.0,-0.026675430506271545,0.06089902495222734,P4_reeq
2018-04-03,40.03230249856858,40.46158509630807,40.46158509630807,0.0,0.0,0.010723405124020407,0.06089902495222734,P4_reeq
