date,GSPC,RSP,SP500TR,SPXEW,SPY
2012-06-18,92.41077337930648,216.25219496953935,116.48061721993123,104.29083654594433,115.67601945993586
2012-06-19,93.3178493841456,218.8720438884841,117.62640549200871,105.56785705711684,116.79488540431136
2012-06-20,93.16048217447259,218.60564286009105,117.43310356475118,105.40019219992192,116.60556693739747
2012-06-21,91.08657360750571,212.9661830872451,114.83684357658561,102.70114843025469,113.98908091049674
2012-06-22,91.74008372673738,214.56480311409268,115.66047416406701,103.44880496792581,114.8669831406606
2012-06-25,90.27638413101005,210.74598917501223,113.828910356719,101.57281864963561,113.02510884932812
2012-06-26,90.70724816926403,211.90055758802387,114.37234338650903,102.10323817156615,113.59319819786633
2012-06-27,91.52224422417882,213.8988112359344,115.42722414737625,103.15670124896481,114.61737979357302
2012-06-28,91.3291506314569,213.98762583583135,115.18947448324933,103.19624569743335,114.29034624835661
2012-06-29,93.60509487246293,219.89346525142145,118.06494430162027,106.03237560120404,117.13919821527954
2012-07-02,93.83529894149581,220.42624592255873,118.36262829406354,106.23748024628006,117.49205857001348
2012-07-03,94.42009092737771,222.42449957046927,119.12732447488108,107.19181831540008,118.26668704905636
2012-07-05,93.97754178661442,221.49204250697116,118.57040469694905,106.70568677359846,117.73307251464884
2012-07-06,93.09108457715783,219.04971585957585,117.49305008723401,105.5356950113816,116.61415633984964
2012-07-09,92.93852394590392,217.80648254620957,117.30224796410769,104.96414771833875,116.46786023083222
2012-07-10,92.18331233146567,215.49730294888852,116.3502493859475,103.86639666081116,115.45226803757768
2012-07-11,92.18193662664764,215.54169955601256,116.36273621243703,103.87430040148816,115.4694803294312
2012-07-12,91.72221634099093,214.29835931440172,115.78235485817116,103.26531975683513,114.9100222420316
2012-07-13,93.2353909795035,217.71758240371702,117.69582688185712,104.94095139798058,116.83796636436878
2012-07-16,93.019615034172,216.87389716881808,117.42311654239286,104.55710507347422,116.56253620776373
2012-07-17,93.70885992489659,218.42805643159488,118.29320690421513,105.35009870343255,117.36299149632413
2012-07-18,94.33488111309954,220.33743132266176,119.10135090024959,106.2132219412218,118.23222897840024
2012-07-19,94.59119840834308,221.04799089313528,119.43749529381387,106.5649062199929,118.54211720566141
2012-07-20,93.63945393913782,218.60564286009105,118.23825998999469,105.26099496896013,117.45767584499292
2012-07-23,92.80521479365854,215.9857939411462,117.18736672157091,104.14268002587639,116.26989375930519
2012-07-24,91.96616906976016,213.6322818936479,116.12848627409377,102.93683823469311,115.2715222296414
2012-07-25,91.9373044339134,213.72118203614048,116.09402555958268,102.90836417218905,115.29731555220984
2012-07-26,93.45803706048117,217.45113860402608,118.01799676061968,104.78910045841052,117.19943286502952
2012-07-27,95.24126926552965,221.9804907279311,120.27661247274222,107.05578772972582,119.35975967086343
2012-07-30,95.19523348478948,221.75844353536428,120.22266548017426,106.8317025217374,119.35975967086343
2012-07-31,94.784292001065,220.15990905111232,119.70471825835598,106.19319226615114,118.52494677249435
2012-08-01,94.50941946766599,219.36053488074188,119.36057449157185,105.75978021937,118.42162279094966
2012-08-02,93.80025202241191,217.6732285678908,118.49049632391609,104.8502579045935,117.60395521053579
2012-08-03,95.58623563709645,222.2468489850264,120.7610989017019,107.10956277317547,119.9364635370657
2012-08-06,95.80888171807412,223.31256002684324,121.0452961460032,107.53664796565248,120.16882110535059
2012-08-07,96.2981544919866,225.53290363861845,121.66563778386876,108.6243777493738,120.77133503759579
2012-08-08,96.35793893246313,226.15447752400377,121.77951910475306,108.86006111754132,120.91762277487592
2012-08-09,96.39780081841015,226.5097786948895,121.88291344245283,109.0635888762445,121.02092164120874
2012-08-10,96.60876179687853,226.82064048735327,122.15312397778588,109.25287960369565,121.21889648447308
2012-08-13,96.48781721110744,226.55426084460908,122.02376825962111,109.01297404181145,121.15861997603672
2012-08-14,96.47545264463314,226.1101878451243,122.02925563454328,108.827905508077,121.17576529399194
2012-08-15,96.58539998030393,226.95378753742753,122.21207057861625,109.20752963886665,121.31348874403176
2012-08-16,97.27120560898342,228.90760180691623,123.08913600367288,110.13181675910977,122.20862000952366
2012-08-17,97.45331034004907,229.35171757769885,123.31989841039895,110.42075383278325,122.37217026908102
2012-08-20,97.45124678282201,229.1295634568875,123.31939844957269,110.28050748966321,122.38074292805865
2012-08-21,97.11040752570932,228.90760180691623,122.89084666231945,110.11020376139535,122.01068702494578
2012-08-22,97.13239363746588,228.59680417139913,122.92631949264951,109.97047231994807,122.06236575919264
2012-08-23,96.34831738718088,226.5097786948895,121.93586051336831,108.93177404801602,121.06396074257977
2012-08-24,96.97021984937373,227.7087223293762,122.74050478361909,109.5655407719419,121.79547477461608
2012-08-27,96.92279997537153,227.26462794424248,122.68157037695522,109.37783336713449,121.82130158413358
2012-08-28,96.84446868518354,227.13139535157256,122.59016290491873,109.29927224441201,121.70077368247271
2012-08-29,96.92623923741662,227.66430433660327,122.72303054303366,109.50595377586087,121.79547477461608
2012-08-30,96.16965191816033,225.88809788125963,121.78151894805805,108.58324997826149,120.91762277487592
2012-08-31,96.65754898725477,226.90941231595244,122.40087285843761,109.16904073882728,121.49423455196803
2012-09-04,96.54485024194788,226.73174034486067,122.26101796292181,109.01982223405926,121.38240488534402
2012-09-05,96.44177304192326,226.5097786948895,122.16162331183197,108.87799256829544,121.27905578858748
2012-09-06,98.41261279730954,231.39436783273345,124.67447520118088,111.26700760451847,123.74060607359492
2012-09-07,98.81118132611569,232.99283816003862,125.18643508725079,111.98829474027299,124.22263396286564
2012-09-10,98.2037069876242,231.7939372968497,124.42423871056445,111.41358723821355,123.5168881381859
2012-09-11,98.51157127132404,233.0816955312334,124.81581778500892,112.01201883484575,123.86115071873036
2012-09-12,98.71772567137332,233.96975598760744,125.110014245835,112.37951703124173,124.27426246668884
2012-09-13,100.32778683822936,237.3890218482205,127.1673408516467,114.04196718956435,126.16777363358179
2012-09-14,100.72497966221749,239.20964629633707,127.67180132532299,114.95148950434087,126.72720660576951
2012-09-17,100.41024524287145,237.47770813422403,127.27872236839978,114.1041930567183,126.29690768116939
2012-09-18,100.28174266904519,236.72300858441332,127.11839346734112,113.67288567052461,126.19360044309929
2012-09-19,100.40063208603323,237.25578925555055,127.27123515017269,113.96129496998351,126.26243286703871
2012-09-20,100.34634207638484,236.63415121321853,127.22128784421464,113.6243819329499,126.27108924338914
2012-09-21,100.33878408832963,236.53601247039956,127.21178858851607,113.6053949337666,126.21828032460907
2012-09-24,100.11476230253393,235.77814784455117,126.9275913442148,113.22471525454777,126.0279739926958
2012-09-25,99.06337150690511,232.7468604263486,125.60898734458917,111.70569095717455,124.68677982130023
2012-09-26,98.49507120195162,231.27574163826475,124.91421251444628,111.03711688016959,123.98582263034628
