date,serie,titre,poids
2021-09-30,P2_reeq,AVGO,0.008781790036190812
2021-10-29,P2_reeq,AVGO,0.008991447656607914
2021-11-30,P2_reeq,AVGO,0.009251200338718022
2021-12-31,P2_reeq,AVGO,0.010485469824137809
2022-01-31,P2_reeq,AVGO,0.008976766872462679
2022-02-28,P2_reeq,AVGO,0.009255179329898847
2022-03-31,P2_reeq,AVGO,0.009479740377219385
2022-04-29,P2_reeq,AVGO,0.009048887832307478
2022-05-31,P2_reeq,AVGO,0.009215443995568234
2022-06-30,P2_reeq,AVGO,0.008699482489297436
2022-07-29,P2_reeq,AVGO,0.008541246542490947
2022-08-31,P2_reeq,AVGO,0.00819725542584455
2022-09-30,P2_reeq,AVGO,0.008140071447140894
2022-10-31,P2_reeq,AVGO,0.007841334825661921
2022-11-30,P2_reeq,AVGO,0.008464099340249349
2022-12-30,P2_reeq,AVGO,0.009118791178927676
2023-01-31,P2_reeq,AVGO,0.009054647923709963
2023-02-28,P2_reeq,AVGO,0.009252138652430967
2023-03-31,P2_reeq,AVGO,0.009693606077154505
2023-04-28,P2_reeq,AVGO,0.009692693731542244
2023-05-31,P2_reeq,AVGO,0.011825519159124798
2023-06-30,P2_reeq,AVGO,0.011558434867521497
2023-07-31,P2_reeq,AVGO,0.011428517747668556
2023-08-31,P2_reeq,AVGO,0.011693913195632595
2023-09-29,P2_reeq,AVGO,0.011055059030523385
2023-10-31,P2_reeq,AVGO,0.011660154746848114
2023-11-30,P2_reeq,AVGO,0.011561643989589273
2023-12-29,P2_reeq,AVGO,0.013047044316683753
2024-01-31,P2_reeq,AVGO,0.009946379429586151
2024-02-29,P2_reeq,AVGO,0.010000766774639168
2024-03-28,P2_reeq,AVGO,0.009602184491838412
2024-04-30,P2_reeq,AVGO,0.00978596439963162
2024-05-31,P2_reeq,AVGO,0.009481861523718023
2024-06-28,P2_reeq,AVGO,0.01134271277931002
2024-07-31,P2_reeq,AVGO,0.011147785754693915
2024-08-30,P2_reeq,AVGO,0.011146423157201983
2024-09-30,P2_reeq,AVGO,0.011198156519726525
2024-10-31,P2_reeq,AVGO,0.01103860738665078
2024-11-29,P2_reeq,AVGO,0.009616715866558942
2024-12-31,P2_reeq,AVGO,0.014547312042483985
2025-01-31,P2_reeq,AVGO,0.008495628632293716
2025-02-28,P2_reeq,AVGO,0.007824029295255348
2025-03-31,P2_reeq,AVGO,0.007090750584975192
2025-04-30,P2_reeq,AVGO,0.008123681479962607
2025-05-30,P2_reeq,AVGO,0.009322618843837126
2025-06-30,P2_reeq,AVGO,0.00982361595216935
2025-07-31,P2_reeq,AVGO,0.009955631447979113
2025-08-29,P2_reeq,AVGO,0.010025284688675798
2025-09-30,P2_reeq,AVGO,0.010195545546855183
2025-10-31,P2_reeq,AVGO,0.010535328798136722
2025-11-28,P2_reeq,AVGO,0.011408700319279486
2025-12-31,P2_reeq,AVGO,0.009703602690990668
2026-01-30,P2_reeq,AVGO,0.00818833298367491
2026-02-27,P2_reeq,AVGO,0.007364065068629606
2026-03-31,P2_reeq,AVGO,0.007520783483977713
2026-04-30,P2_reeq,AVGO,0.008444455171927852
2026-05-29,P2_reeq,AVGO,0.008250931890245969
2026-06-30,P2_reeq,AVGO,0.006652117034122324
2026-07-31,P2_reeq,AVGO,0.007792487190389638
2026-08-31,P2_reeq,AVGO,0.0073257411872337955
2026-09-04,P2_reeq,AVGO,0.006975296776572229
2000-01-31,P2_reeq,BKR,0.0
2000-02-29,P2_reeq,BKR,0.0
2000-03-31,P2_reeq,BKR,0.0
2000-04-28,P2_reeq,BKR,0.0
2000-05-31,P2_reeq,BKR,0.0
2000-06-30,P2_reeq,BKR,0.0
2000-07-31,P2_reeq,BKR,0.0
2000-08-31,P2_reeq,BKR,0.0
2000-09-29,P2_reeq,BKR,0.0
2000-10-31,P2_reeq,BKR,0.0
2000-11-30,P2_reeq,BKR,0.0
2000-12-29,P2_reeq,BKR,0.0
2001-01-31,P2_reeq,BKR,0.0
2001-02-28,P2_reeq,BKR,0.0
2001-03-30,P2_reeq,BKR,0.0
2001-04-30,P2_reeq,BKR,0.0
2001-05-31,P2_reeq,BKR,0.0
2001-06-29,P2_reeq,BKR,0.0
2001-07-31,P2_reeq,BKR,0.0
2001-08-31,P2_reeq,BKR,0.0
2001-09-28,P2_reeq,BKR,0.0
2001-10-31,P2_reeq,BKR,0.0
2001-11-30,P2_reeq,BKR,0.0
2001-12-31,P2_reeq,BKR,0.0
2002-01-31,P2_reeq,BKR,0.0
2002-02-28,P2_reeq,BKR,0.0
2002-03-28,P2_reeq,BKR,0.0
2002-04-30,P2_reeq,BKR,0.0
2002-05-31,P2_reeq,BKR,0.0
2002-06-28,P2_reeq,BKR,0.0
2002-07-31,P2_reeq,BKR,0.0
2002-08-30,P2_reeq,BKR,0.0
2002-09-30,P2_reeq,BKR,0.0
2002-10-31,P2_reeq,BKR,0.0
2002-11-29,P2_reeq,BKR,0.0
2002-12-31,P2_reeq,BKR,0.0
2003-01-31,P2_reeq,BKR,0.0
2003-02-28,P2_reeq,BKR,0.0
2003-03-31,P2_reeq,BKR,0.0
2003-04-30,P2_reeq,BKR,0.0
2003-05-30,P2_reeq,BKR,0.0
2003-06-30,P2_reeq,BKR,0.0
2003-07-31,P2_reeq,BKR,0.0
2003-08-29,P2_reeq,BKR,0.0
2003-09-30,P2_reeq,BKR,0.0
2003-10-31,P2_reeq,BKR,0.0
2003-11-28,P2_reeq,BKR,0.0
2003-12-31,P2_reeq,BKR,0.0
2004-01-30,P2_reeq,BKR,0.0
2004-02-27,P2_reeq,BKR,0.0
2004-03-31,P2_reeq,BKR,0.0
2004-04-30,P2_reeq,BKR,0.0
2004-05-28,P2_reeq,BKR,0.0
2004-06-30,P2_reeq,BKR,0.0
2004-07-30,P2_reeq,BKR,0.0
2004-08-31,P2_reeq,BKR,0.0
2004-09-30,P2_reeq,BKR,0.0
2004-10-29,P2_reeq,BKR,0.0
2004-11-30,P2_reeq,BKR,0.0
2004-12-31,P2_reeq,BKR,0.0
2005-01-31,P2_reeq,BKR,0.0
2005-02-28,P2_reeq,BKR,0.0
2005-03-31,P2_reeq,BKR,0.0
2005-04-29,P2_reeq,BKR,0.0
2005-05-31,P2_reeq,BKR,0.0
2005-06-30,P2_reeq,BKR,0.0
2005-07-29,P2_reeq,BKR,0.0
2005-08-31,P2_reeq,BKR,0.0
2005-09-30,P2_reeq,BKR,0.0
2005-10-31,P2_reeq,BKR,0.0
2005-11-30,P2_reeq,BKR,0.0
2005-12-30,P2_reeq,BKR,0.0
2006-01-31,P2_reeq,BKR,0.0
2006-02-28,P2_reeq,BKR,0.0
2006-03-31,P2_reeq,BKR,0.0
2006-04-28,P2_reeq,BKR,0.0
2006-05-31,P2_reeq,BKR,0.0
2006-06-30,P2_reeq,BKR,0.0
2006-07-31,P2_reeq,BKR,0.0
2006-08-31,P2_reeq,BKR,0.0
2006-09-29,P2_reeq,BKR,0.0
2006-10-31,P2_reeq,BKR,0.0
2006-11-30,P2_reeq,BKR,0.0
2006-12-29,P2_reeq,BKR,0.0
2007-01-31,P2_reeq,BKR,0.0
2007-02-28,P2_reeq,BKR,0.0
2007-03-30,P2_reeq,BKR,0.0
2007-04-30,P2_reeq,BKR,0.0
2007-05-31,P2_reeq,BKR,0.0
2007-06-29,P2_reeq,BKR,0.0
2007-07-31,P2_reeq,BKR,0.0
2007-08-31,P2_reeq,BKR,0.0
2007-09-28,P2_reeq,BKR,0.0
2007-10-31,P2_reeq,BKR,0.0
2007-11-30,P2_reeq,BKR,0.0
2007-12-31,P2_reeq,BKR,0.0
2008-01-31,P2_reeq,BKR,0.0
2008-02-29,P2_reeq,BKR,0.0
2008-03-31,P2_reeq,BKR,0.0
2008-04-30,P2_reeq,BKR,0.0
2008-05-30,P2_reeq,BKR,0.0
2008-06-30,P2_reeq,BKR,0.0
2008-07-31,P2_reeq,BKR,0.0
2008-08-29,P2_reeq,BKR,0.0
2008-09-30,P2_reeq,BKR,0.0
2008-10-31,P2_reeq,BKR,0.0
2008-11-28,P2_reeq,BKR,0.0
2008-12-31,P2_reeq,BKR,0.0
2009-01-30,P2_reeq,BKR,0.0
2009-02-27,P2_reeq,BKR,0.0
2009-03-31,P2_reeq,BKR,0.0
2009-04-30,P2_reeq,BKR,0.0
2009-05-29,P2_reeq,BKR,0.0
2009-06-30,P2_reeq,BKR,0.0
2009-07-31,P2_reeq,BKR,0.0
2009-08-31,P2_reeq,BKR,0.0
2009-09-30,P2_reeq,BKR,0.0
2009-10-30,P2_reeq,BKR,0.0
2009-11-30,P2_reeq,BKR,0.0
2009-12-31,P2_reeq,BKR,0.0
2010-01-29,P2_reeq,BKR,0.0
2010-02-26,P2_reeq,BKR,0.0
2010-03-31,P2_reeq,BKR,0.0
2010-04-30,P2_reeq,BKR,0.0
2010-05-28,P2_reeq,BKR,0.0
2010-06-30,P2_reeq,BKR,0.0
2010-07-30,P2_reeq,BKR,0.0
2010-08-31,P2_reeq,BKR,0.0
2010-09-30,P2_reeq,BKR,0.0
2010-10-29,P2_reeq,BKR,0.0
2010-11-30,P2_reeq,BKR,0.0
2010-12-31,P2_reeq,BKR,0.0
2011-01-31,P2_reeq,BKR,0.0
2011-02-28,P2_reeq,BKR,0.0
2011-03-31,P2_reeq,BKR,0.0
2011-04-29,P2_reeq,BKR,0.0
2011-05-31,P2_reeq,BKR,0.0
2011-06-30,P2_reeq,BKR,0.0
2011-07-29,P2_reeq,BKR,0.0
2011-08-31,P2_reeq,BKR,0.0
2011-09-30,P2_reeq,BKR,0.0
2011-10-31,P2_reeq,BKR,0.0
2011-11-30,P2_reeq,BKR,0.0
2011-12-30,P2_reeq,BKR,0.0
2012-01-31,P2_reeq,BKR,0.0
2012-02-29,P2_reeq,BKR,0.0
2012-03-30,P2_reeq,BKR,0.0
2012-04-30,P2_reeq,BKR,0.0
2012-05-31,P2_reeq,BKR,0.0
2012-06-29,P2_reeq,BKR,0.0
2012-07-31,P2_reeq,BKR,0.0
2012-08-31,P2_reeq,BKR,0.0
2012-09-28,P2_reeq,BKR,0.0
2012-10-31,P2_reeq,BKR,0.0
2012-11-30,P2_reeq,BKR,0.0
2012-12-31,P2_reeq,BKR,0.0
2013-01-31,P2_reeq,BKR,0.0
2013-02-28,P2_reeq,BKR,0.0
2013-03-28,P2_reeq,BKR,0.0
2013-04-30,P2_reeq,BKR,0.0
2013-05-31,P2_reeq,BKR,0.0
2013-06-28,P2_reeq,BKR,0.0
2013-07-31,P2_reeq,BKR,0.0
2013-08-30,P2_reeq,BKR,0.0
2013-09-30,P2_reeq,BKR,0.0
2013-10-31,P2_reeq,BKR,0.0
2013-11-29,P2_reeq,BKR,0.0
2013-12-31,P2_reeq,BKR,0.0
2014-01-31,P2_reeq,BKR,0.0
2014-02-28,P2_reeq,BKR,0.0
2014-03-31,P2_reeq,BKR,0.0
2014-04-30,P2_reeq,BKR,0.0
2014-05-30,P2_reeq,BKR,0.0
2014-06-30,P2_reeq,BKR,0.0
2014-07-31,P2_reeq,BKR,0.0
2014-08-29,P2_reeq,BKR,0.0
2014-09-30,P2_reeq,BKR,0.0
2014-10-31,P2_reeq,BKR,0.0
2014-11-28,P2_reeq,BKR,0.0
2014-12-31,P2_reeq,BKR,0.0
2015-01-30,P2_reeq,BKR,0.0
2015-02-27,P2_reeq,BKR,0.0
2015-03-31,P2_reeq,BKR,0.0
2015-04-30,P2_reeq,BKR,0.0
2015-05-29,P2_reeq,BKR,0.0
2015-06-30,P2_reeq,BKR,0.0
2015-07-31,P2_reeq,BKR,0.0
2015-08-31,P2_reeq,BKR,0.0
2015-09-30,P2_reeq,BKR,0.0
2015-10-30,P2_reeq,BKR,0.0
2015-11-30,P2_reeq,BKR,0.0
2015-12-31,P2_reeq,BKR,0.0
2016-01-29,P2_reeq,BKR,0.0
2016-02-29,P2_reeq,BKR,0.0
2016-03-31,P2_reeq,BKR,0.0
2016-04-29,P2_reeq,BKR,0.0
2016-05-31,P2_reeq,BKR,0.0
2016-06-30,P2_reeq,BKR,0.0
2016-07-29,P2_reeq,BKR,0.0
2016-08-31,P2_reeq,BKR,0.0
2016-09-30,P2_reeq,BKR,0.0
2016-10-31,P2_reeq,BKR,0.0
2016-11-30,P2_reeq,BKR,0.0
2016-12-30,P2_reeq,BKR,0.0
2017-01-31,P2_reeq,BKR,0.0
2017-02-28,P2_reeq,BKR,0.0
2017-03-31,P2_reeq,BKR,0.0
2017-04-28,P2_reeq,BKR,0.0
2017-05-31,P2_reeq,BKR,0.0
2017-06-30,P2_reeq,BKR,0.0
2017-07-31,P2_reeq,BKR,0.00954539601208451
2017-08-31,P2_reeq,BKR,0.008629169134440196
2017-09-29,P2_reeq,BKR,0.0090639502128987
2017-10-31,P2_reeq,BKR,0.007392821099075542
2017-11-30,P2_reeq,BKR,0.006888020457267807
2017-12-29,P2_reeq,BKR,0.007307102266069783
2018-01-31,P2_reeq,BKR,0.009475674567410122
2018-02-28,P2_reeq,BKR,0.008014328835145943
2018-03-29,P2_reeq,BKR,0.008482405783073356
2018-04-30,P2_reeq,BKR,0.011295218496712382
2018-05-31,P2_reeq,BKR,0.01032863732715095
2018-06-29,P2_reeq,BKR,0.009944258137966833
2018-07-31,P2_reeq,BKR,0.010102682121869322
2018-08-31,P2_reeq,BKR,0.009319731158007787
2018-09-28,P2_reeq,BKR,0.009682881388365379
2018-10-31,P2_reeq,BKR,0.008476081816550846
2018-11-30,P2_reeq,BKR,0.0069538678603994816
2018-12-31,P2_reeq,BKR,0.0070688488731868076
2019-01-31,P2_reeq,BKR,0.00991186896338082
2019-02-28,P2_reeq,BKR,0.010460188198649566
2019-03-29,P2_reeq,BKR,0.01064312836328549
2019-04-30,P2_reeq,BKR,0.00872974380820507
2019-05-31,P2_reeq,BKR,0.008643648418227033
2019-06-28,P2_reeq,BKR,0.009060098778879989
2019-07-31,P2_reeq,BKR,0.00912470161499564
2019-08-30,P2_reeq,BKR,0.007950580245922791
2019-09-30,P2_reeq,BKR,0.008244357062310945
2019-10-31,P2_reeq,BKR,0.007395555759531041
2019-11-29,P2_reeq,BKR,0.007512702559191046
2019-12-31,P2_reeq,BKR,0.008230286946174383
2020-01-31,P2_reeq,BKR,0.008394567075390878
2020-02-28,P2_reeq,BKR,0.006670966901512842
2020-03-31,P2_reeq,BKR,0.004895173015636956
2020-04-30,P2_reeq,BKR,0.005744593765561947
2020-05-29,P2_reeq,BKR,0.006364654450137848
2020-06-30,P2_reeq,BKR,0.005745230166734365
2020-07-31,P2_reeq,BKR,0.005381788092068953
2020-08-31,P2_reeq,BKR,0.00467211021041459
2020-09-30,P2_reeq,BKR,0.004461185526342723
2020-10-30,P2_reeq,BKR,0.004930826527798256
2020-11-30,P2_reeq,BKR,0.005538725779742618
2020-12-31,P2_reeq,BKR,0.005860061514423051
2021-01-29,P2_reeq,BKR,0.008937462495064986
2021-02-26,P2_reeq,BKR,0.010316582910847786
2021-03-31,P2_reeq,BKR,0.008558322014553858
2021-04-30,P2_reeq,BKR,0.00763486503349291
2021-05-28,P2_reeq,BKR,0.00901098524362965
2021-06-30,P2_reeq,BKR,0.008317797436618996
2021-07-30,P2_reeq,BKR,0.007566637154261372
2021-08-31,P2_reeq,BKR,0.007874281995050388
2021-09-30,P2_reeq,BKR,0.0090596007789301
2021-10-29,P2_reeq,BKR,0.008580171185330988
2021-11-30,P2_reeq,BKR,0.007888983712418978
2021-12-31,P2_reeq,BKR,0.007669642798874265
2022-01-31,P2_reeq,BKR,0.011137408175273086
2022-02-28,P2_reeq,BKR,0.01226201554211695
2022-03-31,P2_reeq,BKR,0.014520647673664108
2022-04-29,P2_reeq,BKR,0.013412519911030108
2022-05-31,P2_reeq,BKR,0.01514052190602194
2022-06-30,P2_reeq,BKR,0.013695014916361032
2022-07-29,P2_reeq,BKR,0.010855026055266085
2022-08-31,P2_reeq,BKR,0.010989914387830606
2022-09-30,P2_reeq,BKR,0.01017924275643776
2022-10-31,P2_reeq,BKR,0.012221434693632774
2022-11-30,P2_reeq,BKR,0.011808416806695811
2022-12-30,P2_reeq,BKR,0.0127578268350297
2023-01-31,P2_reeq,BKR,0.009457563839204711
2023-02-28,P2_reeq,BKR,0.009171264431844177
2023-03-31,P2_reeq,BKR,0.008395026042658425
2023-04-28,P2_reeq,BKR,0.008708930986949987
2023-05-31,P2_reeq,BKR,0.007678227129500946
2023-06-30,P2_reeq,BKR,0.008108736632958167
2023-07-31,P2_reeq,BKR,0.008762441431105624
2023-08-31,P2_reeq,BKR,0.008828004891953914
2023-09-29,P2_reeq,BKR,0.009050329158730016
2023-10-31,P2_reeq,BKR,0.009183161220318427
2023-11-30,P2_reeq,BKR,0.008114712179024569
2023-12-29,P2_reeq,BKR,0.00769107077415375
2024-01-31,P2_reeq,BKR,0.007684680826998404
2024-02-29,P2_reeq,BKR,0.007278958147743702
2024-03-28,P2_reeq,BKR,0.007763589574009568
2024-04-30,P2_reeq,BKR,0.00785329686523322
2024-05-31,P2_reeq,BKR,0.007643620583400787
2024-06-28,P2_reeq,BKR,0.007948200825274863
2024-07-31,P2_reeq,BKR,0.008593303129463258
2024-08-30,P2_reeq,BKR,0.00770190329515376
2024-09-30,P2_reeq,BKR,0.007506953283321655
2024-10-31,P2_reeq,BKR,0.007920420645672959
2024-11-29,P2_reeq,BKR,0.008341692912802076
2024-12-31,P2_reeq,BKR,0.008233566801949097
2025-01-31,P2_reeq,BKR,0.009896961709039497
2025-02-28,P2_reeq,BKR,0.009764554894705778
2025-03-31,P2_reeq,BKR,0.01038945630820663
2025-04-30,P2_reeq,BKR,0.008340039382601139
2025-05-30,P2_reeq,BKR,0.007964529612294716
2025-06-30,P2_reeq,BKR,0.007626767049866391
2025-07-31,P2_reeq,BKR,0.00852382681296308
2025-08-29,P2_reeq,BKR,0.008542818553237165
2025-09-30,P2_reeq,BKR,0.008404217007161563
2025-10-31,P2_reeq,BKR,0.007701777007975189
2025-11-28,P2_reeq,BKR,0.007933283061863266
2025-12-31,P2_reeq,BKR,0.0071268795212251655
2026-01-30,P2_reeq,BKR,0.010213800848342452
2026-02-27,P2_reeq,BKR,0.011090243256783382
2026-03-31,P2_reeq,BKR,0.010939292286899093
2026-04-30,P2_reeq,BKR,0.010393192230442792
2026-05-29,P2_reeq,BKR,0.008699596321381781
2026-06-30,P2_reeq,BKR,0.007207150117510421
2026-07-31,P2_reeq,BKR,0.008929204715568871
2026-08-31,P2_reeq,BKR,0.009270041526118782
2026-09-04,P2_reeq,BKR,0.0091261982975267
2000-01-31,P2_reeq,BRK-B,0.013414776838827261
2000-02-29,P2_reeq,BRK-B,0.01054325534378166
2000-03-31,P2_reeq,BRK-B,0.012112348589128352
2000-04-28,P2_reeq,BRK-B,0.012384599920490619
2000-05-31,P2_reeq,BRK-B,0.012732543404967437
2000-06-30,P2_reeq,BRK-B,0.011108833351940071
2000-07-31,P2_reeq,BRK-B,0.01175914469508422
2000-08-31,P2_reeq,BRK-B,0.010790110607716879
2000-09-29,P2_reeq,BRK-B,0.012738180128565677
2000-10-31,P2_reeq,BRK-B,0.013467634415286341
2000-11-30,P2_reeq,BRK-B,0.016179817160428687
2000-12-29,P2_reeq,BRK-B,0.01681054398349633
2001-01-31,P2_reeq,BRK-B,0.010995955224047897
2001-02-28,P2_reeq,BRK-B,0.013230139729490333
2001-03-30,P2_reeq,BRK-B,0.013111266449727597
2001-04-30,P2_reeq,BRK-B,0.011835869294540967
2001-05-31,P2_reeq,BRK-B,0.011681999046342607
2001-06-29,P2_reeq,BRK-B,0.012219926742508937
2001-07-31,P2_reeq,BRK-B,0.012364422674896975
2001-08-31,P2_reeq,BRK-B,0.013219165269667205
2001-09-28,P2_reeq,BRK-B,0.016196342274692955
2001-10-31,P2_reeq,BRK-B,0.014876446803021992
2001-11-30,P2_reeq,BRK-B,0.013048399754122397
2001-12-31,P2_reeq,BRK-B,0.013157112301342533
2002-01-31,P2_reeq,BRK-B,0.013757387978326402
2002-02-28,P2_reeq,BRK-B,0.014234836753140889
2002-03-28,P2_reeq,BRK-B,0.012780014201075099
2002-04-30,P2_reeq,BRK-B,0.013913962839065354
2002-05-31,P2_reeq,BRK-B,0.01466161356383548
2002-06-28,P2_reeq,BRK-B,0.014212158761391439
2002-07-31,P2_reeq,BRK-B,0.016431642695717327
2002-08-30,P2_reeq,BRK-B,0.01770433727923709
2002-09-30,P2_reeq,BRK-B,0.02012800074210658
2002-10-31,P2_reeq,BRK-B,0.01836094796125294
2002-11-29,P2_reeq,BRK-B,0.015414244994019949
2002-12-31,P2_reeq,BRK-B,0.016932938410894414
2003-01-31,P2_reeq,BRK-B,0.013233855963675292
2003-02-28,P2_reeq,BRK-B,0.012033528633175857
2003-03-31,P2_reeq,BRK-B,0.012164165701153012
2003-04-30,P2_reeq,BRK-B,0.011956932852883016
2003-05-30,P2_reeq,BRK-B,0.010123229529100186
2003-06-30,P2_reeq,BRK-B,0.010402083472256721
2003-07-31,P2_reeq,BRK-B,0.009377870091721693
2003-08-29,P2_reeq,BRK-B,0.009199456448262618
2003-09-30,P2_reeq,BRK-B,0.0094277249820281
2003-10-31,P2_reeq,BRK-B,0.008696438625414405
2003-11-28,P2_reeq,BRK-B,0.008857240624924354
2003-12-31,P2_reeq,BRK-B,0.00867172364821488
2004-01-30,P2_reeq,BRK-B,0.013510127335274085
2004-02-27,P2_reeq,BRK-B,0.01425012544714759
2004-03-31,P2_reeq,BRK-B,0.01418346867476011
2004-04-30,P2_reeq,BRK-B,0.014994907386423319
2004-05-28,P2_reeq,BRK-B,0.013723487856579564
2004-06-30,P2_reeq,BRK-B,0.012857465784391297
2004-07-30,P2_reeq,BRK-B,0.013246256778873441
2004-08-31,P2_reeq,BRK-B,0.013434034904409097
2004-09-30,P2_reeq,BRK-B,0.012619393789740379
2004-10-29,P2_reeq,BRK-B,0.011720126330971227
2004-11-30,P2_reeq,BRK-B,0.010712480692046902
2004-12-31,P2_reeq,BRK-B,0.010839040312155601
2005-01-31,P2_reeq,BRK-B,0.013152363318949195
2005-02-28,P2_reeq,BRK-B,0.012775035428777072
2005-03-31,P2_reeq,BRK-B,0.012375232318216363
2005-04-29,P2_reeq,BRK-B,0.012650105552093904
2005-05-31,P2_reeq,BRK-B,0.011808372377172928
2005-06-30,P2_reeq,BRK-B,0.01146710855383394
2005-07-29,P2_reeq,BRK-B,0.010561351480125911
2005-08-31,P2_reeq,BRK-B,0.010552181547357271
2005-09-30,P2_reeq,BRK-B,0.010176634006684537
2005-10-31,P2_reeq,BRK-B,0.010605666091095345
2005-11-30,P2_reeq,BRK-B,0.010219750382491403
2005-12-30,P2_reeq,BRK-B,0.010165772295264745
2006-01-31,P2_reeq,BRK-B,0.011341217420662937
2006-02-28,P2_reeq,BRK-B,0.01100234647103921
2006-03-31,P2_reeq,BRK-B,0.010951867715732484
2006-04-28,P2_reeq,BRK-B,0.010460438165932827
2006-05-31,P2_reeq,BRK-B,0.011578951907093188
2006-06-30,P2_reeq,BRK-B,0.01146671631080049
2006-07-31,P2_reeq,BRK-B,0.011948874358823525
2006-08-31,P2_reeq,BRK-B,0.012138829863055962
2006-09-29,P2_reeq,BRK-B,0.011735461774009958
2006-10-31,P2_reeq,BRK-B,0.012214134137086911
2006-11-30,P2_reeq,BRK-B,0.011839154377867171
2006-12-29,P2_reeq,BRK-B,0.012325020229133126
2007-01-31,P2_reeq,BRK-B,0.011953381523619085
2007-02-28,P2_reeq,BRK-B,0.011386002971472573
2007-03-30,P2_reeq,BRK-B,0.011556659288508972
2007-04-30,P2_reeq,BRK-B,0.010924810976105872
2007-05-31,P2_reeq,BRK-B,0.010505191032498728
2007-06-29,P2_reeq,BRK-B,0.010353199205968132
2007-07-31,P2_reeq,BRK-B,0.010492302835022416
2007-08-31,P2_reeq,BRK-B,0.011091503395390886
2007-09-28,P2_reeq,BRK-B,0.01084987159988019
2007-10-31,P2_reeq,BRK-B,0.011869259878388994
2007-11-30,P2_reeq,BRK-B,0.013249748054835099
2007-12-31,P2_reeq,BRK-B,0.013316696126440637
2008-01-31,P2_reeq,BRK-B,0.01260191356066076
2008-02-29,P2_reeq,BRK-B,0.013119383371865924
2008-03-31,P2_reeq,BRK-B,0.012634916641128532
2008-04-30,P2_reeq,BRK-B,0.01159805392317415
2008-05-30,P2_reeq,BRK-B,0.011047754178959491
2008-06-30,P2_reeq,BRK-B,0.010704740069035245
2008-07-31,P2_reeq,BRK-B,0.010687508674471168
2008-08-29,P2_reeq,BRK-B,0.010716323667150526
2008-09-30,P2_reeq,BRK-B,0.01401996915011556
2008-10-31,P2_reeq,BRK-B,0.015153729896645695
2008-11-28,P2_reeq,BRK-B,0.01555790570008637
2008-12-31,P2_reeq,BRK-B,0.01351678466121518
2009-01-30,P2_reeq,BRK-B,0.011604759560876258
2009-02-27,P2_reeq,BRK-B,0.010828703876155466
2009-03-31,P2_reeq,BRK-B,0.01062503649847067
2009-04-30,P2_reeq,BRK-B,0.009811025731373478
2009-05-29,P2_reeq,BRK-B,0.009307143663372269
2009-06-30,P2_reeq,BRK-B,0.00882972336660215
2009-07-31,P2_reeq,BRK-B,0.008812534154549335
2009-08-31,P2_reeq,BRK-B,0.00861525887340073
2009-09-30,P2_reeq,BRK-B,0.008191748053676477
2009-10-30,P2_reeq,BRK-B,0.008583902046476037
2009-11-30,P2_reeq,BRK-B,0.00814035822632135
2009-12-31,P2_reeq,BRK-B,0.007254352714845498
2010-01-29,P2_reeq,BRK-B,0.014779799754117695
2010-02-26,P2_reeq,BRK-B,0.014635868453198803
2010-03-31,P2_reeq,BRK-B,0.01398074003873834
2010-04-30,P2_reeq,BRK-B,0.012683639704016926
2010-05-28,P2_reeq,BRK-B,0.01265042492639864
2010-06-30,P2_reeq,BRK-B,0.014979548133944231
2010-07-30,P2_reeq,BRK-B,0.013699882055335058
2010-08-31,P2_reeq,BRK-B,0.014672869489304696
2010-09-30,P2_reeq,BRK-B,0.013706627759841033
2010-10-29,P2_reeq,BRK-B,0.012717109159963828
2010-11-30,P2_reeq,BRK-B,0.012513594599134885
2010-12-31,P2_reeq,BRK-B,0.011618990205242395
2011-01-31,P2_reeq,BRK-B,0.011226787349757435
2011-02-28,P2_reeq,BRK-B,0.011548125302427461
2011-03-31,P2_reeq,BRK-B,0.011063912723992389
2011-04-29,P2_reeq,BRK-B,0.010732546474621327
2011-05-31,P2_reeq,BRK-B,0.010416170581225095
2011-06-30,P2_reeq,BRK-B,0.01038973916679735
2011-07-29,P2_reeq,BRK-B,0.010499997034151495
2011-08-31,P2_reeq,BRK-B,0.011080398454611486
2011-09-30,P2_reeq,BRK-B,0.011652353187570708
2011-10-31,P2_reeq,BRK-B,0.011051150503129034
2011-11-30,P2_reeq,BRK-B,0.011157844803403748
2011-12-30,P2_reeq,BRK-B,0.010851837276967315
2012-01-31,P2_reeq,BRK-B,0.010402344345397843
2012-02-29,P2_reeq,BRK-B,0.009968654834207114
2012-03-30,P2_reeq,BRK-B,0.010072363297139774
2012-04-30,P2_reeq,BRK-B,0.01017234280541871
2012-05-31,P2_reeq,BRK-B,0.010868536749250235
2012-06-29,P2_reeq,BRK-B,0.010863850966616502
2012-07-31,P2_reeq,BRK-B,0.011001207306069785
2012-08-31,P2_reeq,BRK-B,0.010641325487626264
2012-09-28,P2_reeq,BRK-B,0.01110535414262578
2012-10-31,P2_reeq,BRK-B,0.011101275555847438
2012-11-30,P2_reeq,BRK-B,0.011002610864833484
2012-12-31,P2_reeq,BRK-B,0.01082928654386817
2013-01-31,P2_reeq,BRK-B,0.010956190340401682
2013-02-28,P2_reeq,BRK-B,0.011392332795416502
2013-03-28,P2_reeq,BRK-B,0.011302842606550657
2013-04-30,P2_reeq,BRK-B,0.01133857818192073
